@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {''}
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureOutOfBagError numeric

@data

R_data_frame,9,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20221031.1455,512,57,54,3,0,94.736842,5.263158,0,0.883436,0.052632,0.229416,11.276876,47.556808,54.123379,3222,-3167.876621,0.949533,56.526316,-55.576783,47.83727,0.83925,88.385594,0.857143,18,0,0,1,36,0.142857,3,1,0.857143,0.923077,0.889499,0.928571,0.909774,0.947368,0.090226,0.909774,0.052632,0.951417,0.947368,0.946397,0.889499,0.928571,0.918176,0.941538,0.947368,0.005,0,0.004377,0.000042,4.377,0.042,26424,144559,18524,94.736842,50,?,11,4,5,?,?,?
R_data_frame,9,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20221031.1455,512,57,57,0,0,100,0,0,1,0,0,0,0,54.123379,0,54.123379,0.949533,0,0.949533,54.123379,0.949533,100,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.004,0,0.004312,0.000057,4.312,0.057,26557,144559,18524,100,50,?,11,3,4,?,?,?
R_data_frame,9,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20221031.1455,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.017544,0.132453,3.727068,27.19587,54.878503,1074,-1019.121497,0.962781,18.842105,-17.879325,52.780073,0.925966,96.176226,0.954545,21,0,0,1,35,0.045455,1,1,0.954545,0.976744,0.963343,0.977273,0.972089,0.982456,0.027911,0.972089,0.017544,0.982943,0.982456,0.982376,0.963343,0.977273,0.972171,0.98133,0.982456,0.004,0,0.004287,0.000041,4.287,0.041,26190,144559,18524,98.245614,50,?,10,3,4,?,?,?
R_data_frame,9,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20221031.1455,512,57,57,0,0,100,0,0,1,0,0,0,0,54.878503,0,54.878503,0.962781,0,0.962781,54.878503,0.962781,100,1,22,0,0,1,35,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0,0.004325,0.000043,4.325,0.043,26419,144559,18524,100,50,?,11,4,5,?,?,?
R_data_frame,9,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20221031.1455,513,56,54,2,0,96.428571,3.571429,0,0.92233,0.035714,0.188982,7.627935,39.035606,53.449128,2148,-2094.550872,0.954449,38.357143,-37.402694,49.256119,0.879574,92.155141,0.904762,19,0,0,1,35,0.095238,2,1,0.904762,0.95,0.925125,0.952381,0.940476,0.964286,0.059524,0.940476,0.035714,0.966216,0.964286,0.963889,0.925125,0.952381,0.943895,0.961111,0.964286,0.008,0,0.004504,0.000053,4.504,0.053,26487,144836,18247,96.428571,50,?,11,4,8,?,?,?
R_data_frame,10,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20221031.1455,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.017544,0.132453,3.727068,27.19587,54.878503,1074,-1019.121497,0.962781,18.842105,-17.879325,52.780073,0.925966,96.176226,0.954545,21,0,0,1,35,0.045455,1,1,0.954545,0.976744,0.963343,0.977273,0.972089,0.982456,0.027911,0.972089,0.017544,0.982943,0.982456,0.982376,0.963343,0.977273,0.972171,0.98133,0.982456,0.005,0,0.004234,0.000036,4.234,0.036,24594,144559,18524,98.245614,50,?,9,4,5,?,?,?
R_data_frame,10,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20221031.1455,512,57,55,2,0,96.491228,3.508772,0,0.924703,0.035088,0.187317,7.454137,38.460768,54.878503,2148,-2093.121497,0.962781,37.684211,-36.72143,50.681643,0.889152,92.352452,0.909091,20,0,0,1,35,0.090909,2,1,0.909091,0.952381,0.927335,0.954545,0.944179,0.964912,0.055821,0.944179,0.035088,0.966809,0.964912,0.964564,0.927335,0.954545,0.945264,0.962302,0.964912,0.004,0,0.004128,0.000052,4.128,0.052,24591,144559,18524,96.491228,50,?,9,4,4,?,?,?
R_data_frame,10,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20221031.1455,512,57,56,1,0,98.245614,1.754386,0,0.961924,0.017544,0.132453,3.758959,27.456936,54.123379,1074,-1019.876621,0.949533,18.842105,-17.892572,52.028009,0.912772,96.128531,0.952381,20,0,0,1,36,0.047619,1,1,0.952381,0.97561,0.962622,0.97619,0.969925,0.982456,0.030075,0.969925,0.017544,0.98293,0.982456,0.982362,0.962622,0.97619,0.97185,0.980956,0.982456,0.005,0,0.004316,0.000039,4.316,0.039,26593,144559,18524,98.245614,50,?,12,4,5,?,?,?
R_data_frame,10,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20221031.1455,512,57,56,1,0,98.245614,1.754386,0,0.961924,0.017544,0.132453,3.758959,27.456936,54.123379,1074,-1019.876621,0.949533,18.842105,-17.892572,52.028009,0.912772,96.128531,0.952381,20,0,0,1,36,0.047619,1,1,0.952381,0.97561,0.962622,0.97619,0.969925,0.982456,0.030075,0.969925,0.017544,0.98293,0.982456,0.982362,0.962622,0.97619,0.97185,0.980956,0.982456,0.005,0,0.004283,0.000036,4.283,0.036,26225,144559,18524,98.245614,50,?,10,4,5,?,?,?
R_data_frame,10,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20221031.1455,512,57,54,3,0,94.736842,5.263158,0,0.885772,0.052632,0.229416,11.276876,47.556808,54.123379,3222,-3167.876621,0.949533,56.526316,-55.576783,47.83727,0.83925,88.385594,0.904762,19,0.027778,1,0.972222,35,0.095238,2,0.95,0.904762,0.926829,0.886414,0.938492,0.894612,0.947368,0.070384,0.929616,0.052632,0.94744,0.947368,0.947087,0.886414,0.938492,0.921518,0.942867,0.947368,0.005,0,0.00416,0.000039,4.16,0.039,26473,144559,18524,94.736842,50,?,11,4,5,?,?,?
R_data_frame,10,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20221031.1455,512,57,54,3,0,94.736842,5.263158,0,0.885772,0.052632,0.229416,11.276876,47.556808,54.123379,3222,-3167.876621,0.949533,56.526316,-55.576783,47.83727,0.83925,88.385594,0.904762,19,0.027778,1,0.972222,35,0.095238,2,0.95,0.904762,0.926829,0.886414,0.938492,0.894612,0.947368,0.070384,0.929616,0.052632,0.94744,0.947368,0.947087,0.886414,0.938492,0.921518,0.942867,0.947368,0.005,0,0.004185,0.000042,4.185,0.042,26614,144559,18524,94.736842,50,?,12,4,5,?,?,?
R_data_frame,10,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20221031.1455,512,57,54,3,0,94.736842,5.263158,0,0.883436,0.052632,0.229416,11.276876,47.556808,54.123379,3222,-3167.876621,0.949533,56.526316,-55.576783,47.83727,0.83925,88.385594,0.857143,18,0,0,1,36,0.142857,3,1,0.857143,0.923077,0.889499,0.928571,0.909774,0.947368,0.090226,0.909774,0.052632,0.951417,0.947368,0.946397,0.889499,0.928571,0.918176,0.941538,0.947368,0.005,0,0.004359,0.000037,4.359,0.037,26724,144559,18524,94.736842,50,?,12,4,5,?,?,?
R_data_frame,10,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20221031.1455,512,57,55,2,0,96.491228,3.508772,0,0.923077,0.035088,0.187317,7.517917,38.829971,54.123379,2148,-2093.876621,0.949533,37.684211,-36.734678,49.93264,0.876011,92.257062,0.904762,19,0,0,1,36,0.095238,2,1,0.904762,0.95,0.92582,0.952381,0.93985,0.964912,0.06015,0.93985,0.035088,0.966759,0.964912,0.964509,0.92582,0.952381,0.944598,0.961486,0.964912,0.005,0,0.004232,0.000037,4.232,0.037,26376,144559,18524,96.491228,50,?,12,4,5,?,?,?
R_data_frame,10,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20221031.1455,512,57,56,1,0,98.245614,1.754386,0,0.961924,0.017544,0.132453,3.758959,27.456936,54.123379,1074,-1019.876621,0.949533,18.842105,-17.892572,52.028009,0.912772,96.128531,0.952381,20,0,0,1,36,0.047619,1,1,0.952381,0.97561,0.962622,0.97619,0.969925,0.982456,0.030075,0.969925,0.017544,0.98293,0.982456,0.982362,0.962622,0.97619,0.97185,0.980956,0.982456,0.005,0,0.004296,0.000037,4.296,0.037,26748,144559,18524,98.245614,50,?,13,4,5,?,?,?
R_data_frame,10,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20221031.1455,513,56,55,1,0,98.214286,1.785714,0,0.961538,0.017857,0.133631,3.813967,27.602341,53.449128,1074,-1020.550872,0.954449,19.178571,-18.224123,51.352624,0.917011,96.07757,0.952381,20,0,0,1,35,0.047619,1,1,0.952381,0.97561,0.96225,0.97619,0.970238,0.982143,0.029762,0.970238,0.017857,0.982639,0.982143,0.982051,0.96225,0.97619,0.971478,0.980763,0.982143,0.006,0,0.004231,0.000034,4.231,0.034,26474,144836,18247,98.214286,50,?,11,4,6,?,?,?
R_data_frame,1,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20221031.1455,512,57,54,3,0,94.736842,5.263158,0,0.885772,0.054372,0.228977,11.649846,47.465908,54.123379,27.168588,26.954791,0.949533,0.476642,0.472891,47.693984,0.836737,88.120854,0.904762,19,0.027778,1,0.972222,35,0.095238,2,0.95,0.904762,0.926829,0.886414,0.938492,0.894612,0.947368,0.070384,0.929616,0.052632,0.94744,0.947368,0.947087,0.886414,0.938492,0.921518,0.942867,0.947368,0.004,0.008,0.003888,0.007801,3.888,7.801,82851,144559,18524,94.736842,50,?,10,4,4,?,?,?
R_data_frame,1,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20221031.1455,512,57,54,3,0,94.736842,5.263158,0,0.885772,0.054372,0.228977,11.649846,47.465908,54.123379,27.168588,26.954791,0.949533,0.476642,0.472891,47.693984,0.836737,88.120854,0.904762,19,0.027778,1,0.972222,35,0.095238,2,0.95,0.904762,0.926829,0.886414,0.938492,0.894612,0.947368,0.070384,0.929616,0.052632,0.94744,0.947368,0.947087,0.886414,0.938492,0.921518,0.942867,0.947368,0.004,0.007,0.003787,0.007441,3.787,7.441,95522,144559,18524,94.736842,50,?,13,4,4,?,?,?
R_data_frame,1,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20221031.1455,512,57,53,4,0,92.982456,7.017544,0,0.85214,0.071848,0.264398,15.394179,54.808415,54.123379,36.171403,17.951976,0.949533,0.634586,0.314947,45.604233,0.800074,84.259767,0.952381,20,0.083333,3,0.916667,33,0.047619,1,0.869565,0.952381,0.909091,0.854478,0.934524,0.845701,0.929825,0.060777,0.939223,0.070175,0.933369,0.929825,0.930417,0.854478,0.934524,0.906735,0.925974,0.929825,0.004,0.003,0.003554,0.002985,3.554,2.985,91274,144559,18524,92.982456,50,?,12,4,4,?,?,?
R_data_frame,1,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20221031.1455,512,57,55,2,0,96.491228,3.508772,0,0.92607,0.036897,0.186962,7.905514,38.756451,54.123379,18.165773,35.957606,0.949533,0.318698,0.630835,49.783734,0.873399,91.981941,1,21,0.055556,2,0.944444,34,0,0,0.913043,1,0.954545,0.928611,0.972222,0.913043,0.964912,0.020468,0.979532,0.035088,0.967963,0.964912,0.965208,0.928611,0.972222,0.955036,0.962987,0.964912,0.004,0.002,0.003841,0.001776,3.841,1.776,91261,144559,18524,96.491228,50,?,12,4,4,?,?,?
R_data_frame,1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20221031.1455,512,57,55,2,0,96.491228,3.508772,0,0.923077,0.036897,0.186962,7.905514,38.756451,54.123379,18.165773,35.957606,0.949533,0.318698,0.630835,49.783734,0.873399,91.981941,0.904762,19,0,0,1,36,0.095238,2,1,0.904762,0.95,0.92582,0.952381,0.93985,0.964912,0.06015,0.93985,0.035088,0.966759,0.964912,0.964509,0.92582,0.952381,0.944598,0.961486,0.964912,0.004,0.002,0.003559,0.001878,3.559,1.878,87009,144559,18524,96.491228,50,?,11,3,3,?,?,?
R_data_frame,1,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20221031.1455,512,57,57,0,0,100,0,0,1,0.001946,0.001946,0.416849,0.403298,54.123379,0.160143,53.963236,0.949533,0.00281,0.946723,53.963236,0.946723,99.704114,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.004,0.001,0.003632,0.001704,3.632,1.704,86933,144559,18524,100,50,?,11,4,4,?,?,?
R_data_frame,1,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20221031.1455,512,57,53,4,0,92.982456,7.017544,0,0.849206,0.071848,0.264398,15.394179,54.808415,54.123379,36.171403,17.951976,0.949533,0.634586,0.314947,45.604233,0.800074,84.259767,0.904762,19,0.055556,2,0.944444,34,0.095238,2,0.904762,0.904762,0.904762,0.849206,0.924603,0.853682,0.929825,0.080618,0.919382,0.070175,0.929825,0.929825,0.929825,0.849206,0.924603,0.900028,0.924603,0.929825,0.004,0.003,0.003689,0.002788,3.689,2.788,87071,144559,18524,92.982456,50,?,11,4,4,?,?,?
R_data_frame,1,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20221031.1455,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.019421,0.13221,4.125879,27.145847,54.878503,9.162958,45.715544,0.962781,0.160754,0.802027,52.625548,0.923255,95.894651,0.954545,21,0,0,1,35,0.045455,1,1,0.954545,0.976744,0.963343,0.977273,0.972089,0.982456,0.027911,0.972089,0.017544,0.982943,0.982456,0.982376,0.963343,0.977273,0.972171,0.98133,0.982456,0.003,0.002,0.003507,0.001721,3.507,1.721,86979,144559,18524,98.245614,50,?,11,3,3,?,?,?
R_data_frame,1,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20221031.1455,512,57,54,3,0,94.736842,5.263158,0,0.889891,0.054372,0.228977,11.551012,47.014593,54.878503,27.168588,27.709914,0.962781,0.476642,0.486139,48.439927,0.849823,88.267581,0.954545,21,0.057143,2,0.942857,33,0.045455,1,0.913043,0.954545,0.933333,0.890491,0.948701,0.889085,0.947368,0.049966,0.950034,0.052632,0.948378,0.947368,0.947572,0.890491,0.948701,0.92662,0.944928,0.947368,0.004,0.001,0.003625,0.001681,3.625,1.681,82513,144559,18524,94.736842,50,?,10,4,4,?,?,?
R_data_frame,1,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20221031.1455,513,56,53,3,0,94.642857,5.357143,0,0.886792,0.055305,0.231013,11.81219,47.717421,53.449128,27.173902,26.275226,0.954449,0.485248,0.4692,47.019411,0.839632,87.970399,0.952381,20,0.057143,2,0.942857,33,0.047619,1,0.909091,0.952381,0.930233,0.887425,0.947619,0.883658,0.946429,0.05119,0.94881,0.053571,0.947527,0.946429,0.946663,0.887425,0.947619,0.925647,0.943377,0.946429,0.004,0.001,0.003686,0.001642,3.686,1.642,82991,144836,18247,94.642857,50,?,10,4,4,?,?,?
R_data_frame,2,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20221031.1455,512,57,57,0,0,100,0,0,1,0.001946,0.001946,0.416849,0.403298,54.123379,0.160143,53.963236,0.949533,0.00281,0.946723,53.963236,0.946723,99.704114,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0.001,0.003821,0.001689,3.821,1.689,82841,144559,18524,100,50,?,10,4,4,?,?,?
R_data_frame,2,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20221031.1455,512,57,55,2,0,96.491228,3.508772,0,0.92607,0.036897,0.186962,7.905514,38.756451,54.123379,18.165773,35.957606,0.949533,0.318698,0.630835,49.783734,0.873399,91.981941,1,21,0.055556,2,0.944444,34,0,0,0.913043,1,0.954545,0.928611,0.972222,0.913043,0.964912,0.020468,0.979532,0.035088,0.967963,0.964912,0.965208,0.928611,0.972222,0.955036,0.962987,0.964912,0.004,0.002,0.003636,0.001791,3.636,1.791,87095,144559,18524,96.491228,50,?,11,4,4,?,?,?
R_data_frame,2,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20221031.1455,512,57,54,3,0,94.736842,5.263158,0,0.885772,0.054372,0.228977,11.649846,47.465908,54.123379,27.168588,26.954791,0.949533,0.476642,0.472891,47.693984,0.836737,88.120854,0.904762,19,0.027778,1,0.972222,35,0.095238,2,0.95,0.904762,0.926829,0.886414,0.938492,0.894612,0.947368,0.070384,0.929616,0.052632,0.94744,0.947368,0.947087,0.886414,0.938492,0.921518,0.942867,0.947368,0.004,0.001,0.003647,0.001661,3.647,1.661,77049,144559,18524,94.736842,50,?,9,4,4,?,?,?
