@relation InstanceResultListener

@attribute Key_Dataset {R_data_frame}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.rules.OneR,weka.classifiers.bayes.NaiveBayes,weka.classifiers.functions.SimpleLogistic,weka.classifiers.functions.SMO,weka.classifiers.lazy.IBk,weka.classifiers.trees.J48,weka.classifiers.trees.RandomForest}
@attribute Key_Scheme_options {'','-B 6','-I 0 -M 500 -H 50 -W 0.0','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-C 0.25 -M 2','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1'}
@attribute Key_Scheme_version_ID {48055541465867954,-3459427003147861443,5995231201785697655,7397710626304705059,-6585883636378691736,-3080186098777067172,-217733168393644444,1116839470751428698}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 15\nSize of the tree: 29\n'}
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
R_data_frame,4,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,52,5,0,91.22807,8.77193,0,0.805726,0.087719,0.296174,18.794793,61.395575,54.123379,5370,-5315.876621,0.949533,94.210526,-93.260993,43.646531,0.765729,80.642656,0.809524,17,0.027778,1,0.972222,35,0.190476,4,0.944444,0.809524,0.871795,0.811256,0.890873,0.834726,0.912281,0.130535,0.869465,0.087719,0.914755,0.912281,0.910661,0.811256,0.890873,0.869668,0.902564,0.912281,0.003,0,0.002625,0.000029,2.625,0.029,1273,144559,18524,91.22807,50,?,?,?,?,?,?,?
R_data_frame,4,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,48,9,0,84.210526,15.789474,0,0.669672,0.157895,0.39736,33.543615,81.58761,54.878503,9666,-9611.121497,0.962781,169.578947,-168.616167,35.992633,0.63145,65.586034,0.818182,18,0.142857,5,0.857143,30,0.181818,4,0.782609,0.818182,0.8,0.670123,0.837662,0.710492,0.842105,0.166781,0.833219,0.157895,0.843855,0.842105,0.842715,0.670123,0.837662,0.792484,0.834783,0.842105,0.002,0,0.002604,0.000027,2.604,0.027,1275,144559,18524,84.210526,50,?,?,?,?,?,?,?
R_data_frame,4,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,47,10,0,82.45614,17.54386,0,0.610123,0.175439,0.418854,37.270684,86.000892,54.878503,10740,-10685.121497,0.962781,188.421053,-187.458272,33.894204,0.594635,61.76226,0.636364,14,0.057143,2,0.942857,33,0.363636,8,0.875,0.636364,0.736842,0.627534,0.78961,0.697169,0.824561,0.245341,0.754659,0.175439,0.831943,0.824561,0.817636,0.627534,0.78961,0.75661,0.802632,0.824561,0.003,0,0.002829,0.000029,2.829,0.029,1302,144559,18524,82.45614,50,?,?,?,?,?,?,?
R_data_frame,4,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,513,56,48,8,0,85.714286,14.285714,0,0.683168,0.142857,0.377964,30.511738,78.071211,53.449128,8592,-8538.550872,0.954449,153.428571,-152.474123,36.677093,0.654948,68.620564,0.714286,15,0.057143,2,0.942857,33,0.285714,6,0.882353,0.714286,0.789474,0.691905,0.828571,0.737395,0.857143,0.2,0.8,0.142857,0.859729,0.857143,0.853485,0.691905,0.828571,0.797471,0.840683,0.857143,0.003,0,0.00284,0.000025,2.84,0.025,1302,144836,18247,85.714286,50,?,?,?,?,?,?,?
R_data_frame,5,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,53,4,0,92.982456,7.017544,0,0.846154,0.070175,0.264906,15.035834,54.913872,54.123379,4296,-4241.876621,0.949533,75.368421,-74.418888,45.7419,0.802489,84.514125,0.857143,18,0.027778,1,0.972222,35,0.142857,3,0.947368,0.857143,0.9,0.848668,0.914683,0.864662,0.929825,0.100459,0.899541,0.070175,0.930748,0.929825,0.929018,0.848668,0.914683,0.895199,0.922973,0.929825,0.003,0,0.002772,0.000029,2.772,0.029,1302,144559,18524,92.982456,50,?,?,?,?,?,?,?
R_data_frame,5,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,48,9,0,84.210526,15.789474,0,0.664047,0.157895,0.39736,33.830627,82.370808,54.123379,9666,-9611.876621,0.949533,169.578947,-168.629414,35.265052,0.618685,65.156781,0.809524,17,0.138889,5,0.861111,31,0.190476,4,0.772727,0.809524,0.790698,0.66451,0.835317,0.695717,0.842105,0.17147,0.82853,0.157895,0.844087,0.842105,0.842829,0.66451,0.835317,0.793423,0.831969,0.842105,0.003,0,0.002599,0.000025,2.599,0.025,1278,144559,18524,84.210526,50,?,?,?,?,?,?,?
R_data_frame,5,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,53,4,0,92.982456,7.017544,0,0.846154,0.070175,0.264906,15.035834,54.913872,54.123379,4296,-4241.876621,0.949533,75.368421,-74.418888,45.7419,0.802489,84.514125,0.857143,18,0.027778,1,0.972222,35,0.142857,3,0.947368,0.857143,0.9,0.848668,0.914683,0.864662,0.929825,0.100459,0.899541,0.070175,0.930748,0.929825,0.929018,0.848668,0.914683,0.895199,0.922973,0.929825,0.003,0,0.002674,0.000026,2.674,0.026,1302,144559,18524,92.982456,50,?,?,?,?,?,?,?
R_data_frame,5,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,50,7,0,87.719298,12.280702,0,0.733467,0.122807,0.350438,26.31271,72.644224,54.123379,7518,-7463.876621,0.949533,131.894737,-130.945204,39.455791,0.692207,72.899719,0.809524,17,0.083333,3,0.916667,33,0.190476,4,0.85,0.809524,0.829268,0.733999,0.863095,0.758271,0.877193,0.151003,0.848997,0.122807,0.876458,0.877193,0.876536,0.733999,0.863095,0.828962,0.866689,0.877193,0.002,0,0.002559,0.000024,2.559,0.024,1280,144559,18524,87.719298,50,?,?,?,?,?,?,?
R_data_frame,5,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,50,7,0,87.719298,12.280702,0,0.738703,0.122807,0.350438,26.31271,72.644224,54.123379,7518,-7463.876621,0.949533,131.894737,-130.945204,39.455791,0.692207,72.899719,0.857143,18,0.111111,4,0.888889,32,0.142857,3,0.818182,0.857143,0.837209,0.739219,0.873016,0.75393,0.877193,0.131161,0.868839,0.122807,0.878879,0.877193,0.877756,0.739219,0.873016,0.835368,0.869309,0.877193,0.003,0,0.002771,0.000027,2.771,0.027,1297,144559,18524,87.719298,50,?,?,?,?,?,?,?
R_data_frame,5,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,46,11,0,80.701754,19.298246,0,0.581162,0.192982,0.439298,41.348545,91.064354,54.123379,11814,-11759.876621,0.949533,207.263158,-206.313625,31.074312,0.545163,57.413844,0.714286,15,0.138889,5,0.861111,31,0.285714,6,0.75,0.714286,0.731707,0.581584,0.787698,0.640977,0.807018,0.231621,0.768379,0.192982,0.805477,0.807018,0.805986,0.581584,0.787698,0.747217,0.790511,0.807018,0.003,0,0.002759,0.000025,2.759,0.025,1279,144559,18524,80.701754,50,?,?,?,?,?,?,?
R_data_frame,5,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,55,2,0,96.491228,3.508772,0,0.923077,0.035088,0.187317,7.517917,38.829971,54.123379,2148,-2093.876621,0.949533,37.684211,-36.734678,49.93264,0.876011,92.257062,0.904762,19,0,0,1,36,0.095238,2,1,0.904762,0.95,0.92582,0.952381,0.93985,0.964912,0.06015,0.93985,0.035088,0.966759,0.964912,0.964509,0.92582,0.952381,0.944598,0.961486,0.964912,0.003,0,0.002771,0.000027,2.771,0.027,1302,144559,18524,96.491228,50,?,?,?,?,?,?,?
R_data_frame,5,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,49,8,0,85.964912,14.035088,0,0.708812,0.140351,0.374634,29.816547,76.921536,54.878503,8592,-8537.121497,0.962781,150.736842,-149.774061,38.091063,0.668264,69.409808,0.863636,19,0.142857,5,0.857143,30,0.136364,3,0.791667,0.863636,0.826087,0.710698,0.86039,0.736344,0.859649,0.13887,0.86113,0.140351,0.863769,0.859649,0.860636,0.710698,0.86039,0.816534,0.85422,0.859649,0.003,0,0.002718,0.000028,2.718,0.028,1302,144559,18524,85.964912,50,?,?,?,?,?,?,?
R_data_frame,5,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,54,3,0,94.736842,5.263158,0,0.888016,0.052632,0.229416,11.181205,47.104629,54.878503,3222,-3167.121497,0.962781,56.526316,-55.563535,48.583213,0.852337,88.528678,0.909091,20,0.028571,1,0.971429,34,0.090909,2,0.952381,0.909091,0.930233,0.888635,0.94026,0.900889,0.947368,0.066849,0.933151,0.052632,0.947508,0.947368,0.947127,0.888635,0.94026,0.921837,0.94399,0.947368,0.002,0.001,0.002516,0.000028,2.516,0.028,1275,144559,18524,94.736842,50,?,?,?,?,?,?,?
R_data_frame,5,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,513,56,51,5,0,91.071429,8.928571,0,0.811321,0.089286,0.298807,19.069836,61.720712,53.449128,5370,-5316.550872,0.954449,95.892857,-94.938408,42.966606,0.767261,80.387852,0.904762,19,0.085714,3,0.914286,32,0.095238,2,0.863636,0.904762,0.883721,0.811899,0.909524,0.8171,0.910714,0.091667,0.908333,0.089286,0.912099,0.910714,0.911105,0.811899,0.909524,0.87771,0.905629,0.910714,0.003,0,0.002673,0.000025,2.673,0.025,1273,144836,18247,91.071429,50,?,?,?,?,?,?,?
R_data_frame,6,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,49,8,0,85.964912,14.035088,0,0.693548,0.140351,0.374634,29.816547,76.921536,54.878503,8592,-8537.121497,0.962781,150.736842,-149.774061,38.091063,0.668264,69.409808,0.727273,16,0.057143,2,0.942857,33,0.272727,6,0.888889,0.727273,0.8,0.701836,0.835065,0.751728,0.859649,0.189519,0.810481,0.140351,0.862648,0.859649,0.856425,0.701836,0.835065,0.801564,0.845946,0.859649,0.003,0,0.002628,0.000026,2.628,0.026,1302,144559,18524,85.964912,50,?,?,?,?,?,?,?
R_data_frame,6,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,53,4,0,92.982456,7.017544,0,0.851948,0.070175,0.264906,14.908274,54.39174,54.878503,4296,-4241.121497,0.962781,75.368421,-74.40564,46.484783,0.815523,84.704904,0.909091,20,0.057143,2,0.942857,33,0.090909,2,0.909091,0.909091,0.909091,0.851948,0.925974,0.861534,0.929825,0.077877,0.922123,0.070175,0.929825,0.929825,0.929825,0.851948,0.925974,0.899932,0.925974,0.929825,0.003,0,0.002782,0.000029,2.782,0.029,1302,144559,18524,92.982456,50,?,?,?,?,?,?,?
R_data_frame,6,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,50,7,0,87.719298,12.280702,0,0.733467,0.122807,0.350438,26.31271,72.644224,54.123379,7518,-7463.876621,0.949533,131.894737,-130.945204,39.455791,0.692207,72.899719,0.809524,17,0.083333,3,0.916667,33,0.190476,4,0.85,0.809524,0.829268,0.733999,0.863095,0.758271,0.877193,0.151003,0.848997,0.122807,0.876458,0.877193,0.876536,0.733999,0.863095,0.828962,0.866689,0.877193,0.002,0,0.002678,0.000028,2.678,0.028,1273,144559,18524,87.719298,50,?,?,?,?,?,?,?
R_data_frame,6,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,52,5,0,91.22807,8.77193,0,0.81336,0.087719,0.296174,18.794793,61.395575,54.123379,5370,-5315.876621,0.949533,94.210526,-93.260993,43.646531,0.765729,80.642656,0.904762,19,0.083333,3,0.916667,33,0.095238,2,0.863636,0.904762,0.883721,0.813927,0.910714,0.816473,0.912281,0.090852,0.909148,0.087719,0.913671,0.912281,0.912683,0.813927,0.910714,0.879912,0.906649,0.912281,0.003,0,0.002727,0.000026,2.727,0.026,1302,144559,18524,91.22807,50,?,?,?,?,?,?,?
R_data_frame,6,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,48,9,0,84.210526,15.789474,0,0.650307,0.157895,0.39736,33.830627,82.370808,54.123379,9666,-9611.876621,0.949533,169.578947,-168.629414,35.265052,0.618685,65.156781,0.714286,15,0.083333,3,0.916667,33,0.285714,6,0.833333,0.714286,0.769231,0.65477,0.815476,0.700501,0.842105,0.211153,0.788847,0.157895,0.84143,0.842105,0.83919,0.65477,0.815476,0.781199,0.824615,0.842105,0.003,0,0.00279,0.000033,2.79,0.033,1302,144559,18524,84.210526,50,?,?,?,?,?,?,?
R_data_frame,6,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,49,8,0,85.964912,14.035088,0,0.698413,0.140351,0.374634,30.071669,77.659942,54.123379,8592,-8537.876621,0.949533,150.736842,-149.787309,37.360421,0.655446,69.02825,0.809524,17,0.111111,4,0.888889,32,0.190476,4,0.809524,0.809524,0.809524,0.698413,0.849206,0.725504,0.859649,0.161236,0.838764,0.140351,0.859649,0.859649,0.859649,0.698413,0.849206,0.810638,0.849206,0.859649,0.002,0,0.002792,0.00003,2.792,0.03,1297,144559,18524,85.964912,50,?,?,?,?,?,?,?
R_data_frame,6,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,54,3,0,94.736842,5.263158,0,0.890173,0.052632,0.229416,11.276876,47.556808,54.123379,3222,-3167.876621,0.949533,56.526316,-55.576783,47.83727,0.83925,88.385594,1,21,0.083333,3,0.916667,33,0,0,0.875,1,0.933333,0.895591,0.958333,0.875,0.947368,0.030702,0.969298,0.052632,0.953947,0.947368,0.947979,0.895591,0.958333,0.934557,0.944928,0.947368,0.003,0,0.002696,0.00003,2.696,0.03,1302,144559,18524,94.736842,50,?,?,?,?,?,?,?
R_data_frame,6,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,55,2,0,96.491228,3.508772,0,0.923077,0.035088,0.187317,7.517917,38.829971,54.123379,2148,-2093.876621,0.949533,37.684211,-36.734678,49.93264,0.876011,92.257062,0.904762,19,0,0,1,36,0.095238,2,1,0.904762,0.95,0.92582,0.952381,0.93985,0.964912,0.06015,0.93985,0.035088,0.966759,0.964912,0.964509,0.92582,0.952381,0.944598,0.961486,0.964912,0.003,0,0.002776,0.000028,2.776,0.028,1302,144559,18524,96.491228,50,?,?,?,?,?,?,?
R_data_frame,6,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,47,10,0,82.45614,17.54386,0,0.615385,0.175439,0.418854,37.589586,86.826455,54.123379,10740,-10685.876621,0.949533,188.421053,-187.47152,33.169682,0.581924,61.285312,0.714286,15,0.111111,4,0.888889,32,0.285714,6,0.789474,0.714286,0.75,0.617213,0.801587,0.669173,0.824561,0.221387,0.778613,0.175439,0.822715,0.824561,0.822546,0.617213,0.801587,0.76362,0.807432,0.824561,0.003,0,0.002833,0.000031,2.833,0.031,1279,144559,18524,82.45614,50,?,?,?,?,?,?,?
R_data_frame,6,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,513,56,50,6,0,89.285714,10.714286,0,0.762376,0.107143,0.327327,22.883804,67.611652,53.449128,6444,-6390.550872,0.954449,115.071429,-114.11698,40.870102,0.729823,76.465423,0.761905,16,0.028571,1,0.971429,34,0.238095,5,0.941176,0.761905,0.842105,0.772126,0.866667,0.806373,0.892857,0.159524,0.840476,0.107143,0.897813,0.892857,0.890114,0.772126,0.866667,0.842854,0.880512,0.892857,0.003,0,0.002807,0.00003,2.807,0.03,1302,144836,18247,89.285714,50,?,?,?,?,?,?,?
R_data_frame,7,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,51,6,0,89.473684,10.526316,0,0.769231,0.105263,0.324443,22.553752,67.255483,54.123379,6444,-6389.876621,0.949533,113.052632,-112.103099,41.551161,0.728968,76.771187,0.809524,17,0.055556,2,0.944444,34,0.190476,4,0.894737,0.809524,0.85,0.771517,0.876984,0.794486,0.894737,0.140769,0.859231,0.105263,0.894737,0.894737,0.893528,0.771517,0.876984,0.848569,0.884459,0.894737,0.003,0,0.002825,0.000033,2.825,0.033,1256,144559,18524,89.473684,50,?,?,?,?,?,?,?
R_data_frame,7,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,50,7,0,87.719298,12.280702,0,0.722338,0.122807,0.350438,26.31271,72.644224,54.123379,7518,-7463.876621,0.949533,131.894737,-130.945204,39.455791,0.692207,72.899719,0.714286,15,0.027778,1,0.972222,35,0.285714,6,0.9375,0.714286,0.810811,0.736978,0.843254,0.774906,0.877193,0.190685,0.809315,0.122807,0.884547,0.877193,0.872882,0.736978,0.843254,0.820748,0.859951,0.877193,0.003,0,0.002754,0.000031,2.754,0.031,1278,144559,18524,87.719298,50,?,?,?,?,?,?,?
R_data_frame,7,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,46,11,0,80.701754,19.298246,0,0.597303,0.192982,0.439298,41.348545,91.064354,54.123379,11814,-11759.876621,0.949533,207.263158,-206.313625,31.074312,0.545163,57.413844,0.809524,17,0.194444,7,0.805556,29,0.190476,4,0.708333,0.809524,0.755556,0.600938,0.80754,0.643588,0.807018,0.191938,0.808062,0.192982,0.815989,0.807018,0.809255,0.600938,0.80754,0.761776,0.798068,0.807018,0.002,0,0.00264,0.000025,2.64,0.025,1278,144559,18524,80.701754,50,?,?,?,?,?,?,?
R_data_frame,7,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,50,7,0,87.719298,12.280702,0,0.722338,0.122807,0.350438,26.31271,72.644224,54.123379,7518,-7463.876621,0.949533,131.894737,-130.945204,39.455791,0.692207,72.899719,0.714286,15,0.027778,1,0.972222,35,0.285714,6,0.9375,0.714286,0.810811,0.736978,0.843254,0.774906,0.877193,0.190685,0.809315,0.122807,0.884547,0.877193,0.872882,0.736978,0.843254,0.820748,0.859951,0.877193,0.003,0,0.002714,0.000026,2.714,0.026,1278,144559,18524,87.719298,50,?,?,?,?,?,?,?
R_data_frame,7,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,48,9,0,84.210526,15.789474,0,0.657315,0.157895,0.39736,33.830627,82.370808,54.123379,9666,-9611.876621,0.949533,169.578947,-168.629414,35.265052,0.618685,65.156781,0.761905,16,0.111111,4,0.888889,32,0.238095,5,0.8,0.761905,0.780488,0.657792,0.825397,0.697243,0.842105,0.191312,0.808688,0.157895,0.840967,0.842105,0.841261,0.657792,0.825397,0.786739,0.8286,0.842105,0.002,0,0.002742,0.000039,2.742,0.039,1302,144559,18524,84.210526,50,?,?,?,?,?,?,?
R_data_frame,7,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,51,6,0,89.473684,10.526316,0,0.77821,0.105263,0.324443,22.553752,67.255483,54.123379,6444,-6389.876621,0.949533,113.052632,-112.103099,41.551161,0.728968,76.771187,0.904762,19,0.111111,4,0.888889,32,0.095238,2,0.826087,0.904762,0.863636,0.780346,0.896825,0.7825,0.894737,0.101086,0.898914,0.105263,0.898775,0.894737,0.895625,0.780346,0.896825,0.86099,0.888961,0.894737,0.003,0,0.002823,0.000031,2.823,0.031,1302,144559,18524,89.473684,50,?,?,?,?,?,?,?
R_data_frame,7,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,49,8,0,85.964912,14.035088,0,0.70428,0.140351,0.374634,30.071669,77.659942,54.123379,8592,-8537.876621,0.949533,150.736842,-149.787309,37.360421,0.655446,69.02825,0.857143,18,0.138889,5,0.861111,31,0.142857,3,0.782609,0.857143,0.818182,0.706213,0.859127,0.723439,0.859649,0.141395,0.858605,0.140351,0.864181,0.859649,0.860834,0.706213,0.859127,0.817804,0.851948,0.859649,0.003,0,0.002855,0.000034,2.855,0.034,1278,144559,18524,85.964912,50,?,?,?,?,?,?,?
R_data_frame,7,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,52,5,0,91.22807,8.77193,0,0.810127,0.087719,0.296174,18.635342,60.811814,54.878503,5370,-5315.121497,0.962781,94.210526,-93.247746,44.386353,0.778708,80.88113,0.818182,18,0.028571,1,0.971429,34,0.181818,4,0.947368,0.818182,0.878049,0.815436,0.894805,0.845295,0.912281,0.12267,0.87733,0.087719,0.915051,0.912281,0.910874,0.815436,0.894805,0.870729,0.904778,0.912281,0.003,0,0.002883,0.000032,2.883,0.032,1302,144559,18524,91.22807,50,?,?,?,?,?,?,?
R_data_frame,7,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,53,4,0,92.982456,7.017544,0,0.851948,0.070175,0.264906,14.908274,54.39174,54.878503,4296,-4241.121497,0.962781,75.368421,-74.40564,46.484783,0.815523,84.704904,0.909091,20,0.057143,2,0.942857,33,0.090909,2,0.909091,0.909091,0.909091,0.851948,0.925974,0.861534,0.929825,0.077877,0.922123,0.070175,0.929825,0.929825,0.929825,0.851948,0.925974,0.899932,0.925974,0.929825,0.003,0,0.002782,0.000097,2.782,0.097,1278,144559,18524,92.982456,50,?,?,?,?,?,?,?
R_data_frame,7,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,513,56,52,4,0,92.857143,7.142857,0,0.853211,0.071429,0.267261,15.255869,55.204683,53.449128,4296,-4242.550872,0.954449,76.714286,-75.759837,45.06311,0.804698,84.310282,1,21,0.114286,4,0.885714,31,0,0,0.84,1,0.913043,0.862554,0.942857,0.84,0.928571,0.042857,0.957143,0.071429,0.94,0.928571,0.929513,0.862554,0.942857,0.913214,0.926219,0.928571,0.003,0,0.002879,0.000037,2.879,0.037,1326,144836,18247,92.857143,50,?,?,?,?,?,?,?
R_data_frame,8,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,47,10,0,82.45614,17.54386,0,0.616935,0.175439,0.418854,37.270684,86.000892,54.878503,10740,-10685.121497,0.962781,188.421053,-187.458272,33.894204,0.594635,61.76226,0.681818,15,0.085714,3,0.914286,32,0.318182,7,0.833333,0.681818,0.75,0.624308,0.798052,0.690989,0.824561,0.228458,0.771542,0.175439,0.825461,0.824561,0.820531,0.624308,0.798052,0.759654,0.807432,0.824561,0.003,0,0.002839,0.000036,2.839,0.036,1278,144559,18524,82.45614,50,?,?,?,?,?,?,?
R_data_frame,8,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,53,4,0,92.982456,7.017544,0,0.849406,0.070175,0.264906,14.908274,54.39174,54.878503,4296,-4241.121497,0.962781,75.368421,-74.40564,46.484783,0.815523,84.704904,0.863636,19,0.028571,1,0.971429,34,0.136364,3,0.95,0.863636,0.904762,0.851824,0.917532,0.873086,0.929825,0.09476,0.90524,0.070175,0.930915,0.929825,0.929128,0.851824,0.917532,0.89588,0.924603,0.929825,0.003,0,0.002752,0.000033,2.752,0.033,1302,144559,18524,92.982456,50,?,?,?,?,?,?,?
R_data_frame,8,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,53,4,0,92.982456,7.017544,0,0.842975,0.070175,0.264906,15.035834,54.913872,54.123379,4296,-4241.876621,0.949533,75.368421,-74.418888,45.7419,0.802489,84.514125,0.809524,17,0,0,1,36,0.190476,4,1,0.809524,0.894737,0.853564,0.904762,0.879699,0.929825,0.120301,0.879699,0.070175,0.936842,0.929825,0.927978,0.853564,0.904762,0.892521,0.921053,0.929825,0.003,0,0.002654,0.000026,2.654,0.026,1302,144559,18524,92.982456,50,?,?,?,?,?,?,?
R_data_frame,8,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221018.081,512,57,50,7,0,87.719298,12.280702,0,0.738703,0.122807,0.350438,26.31271,72.644224,54.123379,7518,-7463.876621,0.949533,131.894737,-130.945204,39.455791,0.692207,72.899719,0.857143,18,0.111111,4,0.888889,32,0.142857,3,0.818182,0.857143,0.837209,0.739219,0.873016,0.75393,0.877193,0.131161,0.868839,0.122807,0.878879,0.877193,0.877756,0.739219,0.873016,0.835368,0.869309,0.877193,0.003,0,0.002825,0.000047,2.825,0.047,1278,144559,18524,87.719298,50,?,?,?,?,?,?,?
