@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {''}
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data

R_data_frame,9,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,54,3,0,94.736842,5.263158,0,0.890173,0.083503,0.20539,17.89145,42.576308,54.123379,12.198682,41.924697,0.949533,0.214012,0.735521,45.03232,0.790041,83.203082,1,21,0.083333,3,0.916667,33,0,0,0.875,1,0.933333,0.895591,0.993386,0.989149,0.947368,0.030702,0.969298,0.052632,0.953947,0.947368,0.947979,0.895591,0.993386,0.993705,0.944928,0.947368,0.05,0,0.050165,0.000045,50.165,0.045,11029,144559,18524,98.245614,62.280702,?,?,?
R_data_frame,9,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,52,5,0,91.22807,8.77193,0,0.820416,0.100714,0.209005,21.579067,43.325843,54.123379,11.413113,42.710266,0.949533,0.20023,0.749303,42.750437,0.750008,78.987006,1,21,0.138889,5,0.861111,31,0,0,0.807692,1,0.893617,0.833974,1,1,0.912281,0.05117,0.94883,0.087719,0.92915,0.912281,0.913674,0.833974,1,1,0.909495,0.912281,0.052,0,0.051428,0.000051,51.428,0.051,11029,144559,18524,100,67.54386,?,?,?
R_data_frame,9,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,53,4,0,92.982456,7.017544,0,0.856784,0.108622,0.218804,23.07603,44.925819,54.878503,13.206274,41.672229,0.962781,0.231689,0.731092,42.929723,0.753153,78.226849,1,22,0.114286,4,0.885714,31,0,0,0.846154,1,0.916667,0.865708,0.998701,0.998024,0.929825,0.04411,0.95589,0.070175,0.940621,0.929825,0.930622,0.865708,0.998701,0.99875,0.92803,0.929825,0.072,0,0.070905,0.000047,70.905,0.047,11029,144559,18524,100,64.912281,?,?,?
R_data_frame,9,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,52,5,0,91.22807,8.77193,0,0.82243,0.11626,0.249113,24.698584,51.148884,54.878503,14.998721,39.879781,0.962781,0.263135,0.699645,41.331488,0.725114,75.314532,1,22,0.142857,5,0.857143,30,0,0,0.814815,1,0.897959,0.835711,0.998701,0.998024,0.912281,0.055138,0.944862,0.087719,0.928525,0.912281,0.913382,0.835711,0.998701,0.99875,0.910518,0.912281,0.048,0,0.047483,0.000046,47.483,0.046,11029,144559,18524,100,64.912281,?,?,?
R_data_frame,9,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,513,56,54,2,0,96.428571,3.571429,0,0.92381,0.076308,0.169615,16.298037,35.035205,53.449128,8.809635,44.639493,0.954449,0.157315,0.797134,45.838485,0.818544,85.760959,0.952381,20,0.028571,1,0.971429,34,0.047619,1,0.952381,0.952381,0.952381,0.92381,0.998639,0.997835,0.964286,0.040476,0.959524,0.035714,0.964286,0.964286,0.964286,0.92381,0.998639,0.998692,0.961905,0.964286,0.047,0,0.046544,0.000043,46.544,0.043,11029,144836,18247,100,66.071429,?,?,?
R_data_frame,10,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,55,2,0,96.491228,3.508772,0,0.925974,0.050089,0.178365,10.640959,36.622637,54.878503,12.642239,42.236264,0.962781,0.221794,0.740987,49.365616,0.866063,89.954378,0.954545,21,0.028571,1,0.971429,34,0.045455,1,0.954545,0.954545,0.954545,0.925974,0.981818,0.982323,0.964912,0.038938,0.961062,0.035088,0.964912,0.964912,0.964912,0.925974,0.981818,0.984691,0.962987,0.964912,0.054,0,0.054171,0.000049,54.171,0.049,11029,144559,18524,98.245614,57.894737,?,?,?
R_data_frame,10,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,54,3,0,94.736842,5.263158,0,0.891704,0.084265,0.170373,17.901578,34.981695,54.878503,8.698023,46.18048,0.962781,0.152597,0.810184,45.896498,0.805202,83.632927,1,22,0.085714,3,0.914286,32,0,0,0.88,1,0.93617,0.896979,1,1,0.947368,0.033083,0.966917,0.052632,0.953684,0.947368,0.94787,0.896979,1,1,0.945697,0.947368,0.05,0,0.049683,0.000046,49.683,0.046,11029,144559,18524,100,64.035088,?,?,?
R_data_frame,10,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,53,4,0,92.982456,7.017544,0,0.85214,0.088548,0.211515,18.972392,43.845982,54.123379,12.115542,42.007838,0.949533,0.212553,0.73698,44.458541,0.779974,82.142951,0.952381,20,0.083333,3,0.916667,33,0.047619,1,0.869565,0.952381,0.909091,0.854478,0.990741,0.985183,0.929825,0.060777,0.939223,0.070175,0.933369,0.929825,0.930417,0.854478,0.990741,0.991305,0.925974,0.929825,0.053,0,0.052466,0.000052,52.466,0.052,11029,144559,18524,100,65.789474,?,?,?
R_data_frame,10,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,57,0,0,100,0,0,1,0.047489,0.104823,10.175024,21.729234,54.123379,4.502027,49.621352,0.949533,0.078983,0.87055,49.506185,0.86853,91.469132,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.055,0,0.055358,0.000046,55.358,0.046,11029,144559,18524,100,60.526316,?,?,?
R_data_frame,10,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,50,7,0,87.719298,12.280702,0,0.748582,0.132422,0.298434,28.372865,61.864057,54.123379,20.54372,33.57966,0.949533,0.360416,0.589117,38.110061,0.668598,70.413307,0.952381,20,0.166667,6,0.833333,30,0.047619,1,0.769231,0.952381,0.851064,0.760953,0.989418,0.986864,0.877193,0.091479,0.908521,0.122807,0.894606,0.877193,0.879143,0.760953,0.989418,0.990951,0.873293,0.877193,0.05,0,0.050307,0.000047,50.307,0.047,11029,144559,18524,100,62.280702,?,?,?
R_data_frame,10,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,52,5,0,91.22807,8.77193,0,0.81336,0.084884,0.234701,18.18732,48.652438,54.123379,13.24282,40.88056,0.949533,0.23233,0.717203,44.077121,0.773283,81.438228,0.904762,19,0.083333,3,0.916667,33,0.095238,2,0.863636,0.904762,0.883721,0.813927,0.984127,0.978571,0.912281,0.090852,0.909148,0.087719,0.913671,0.912281,0.912683,0.813927,0.984127,0.98611,0.906649,0.912281,0.069,0,0.068581,0.000046,68.581,0.046,11029,144559,18524,100,59.649123,?,?,?
R_data_frame,10,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,52,5,0,91.22807,8.77193,0,0.820416,0.091084,0.231901,19.515775,48.072028,54.123379,13.085991,41.037388,0.949533,0.229579,0.719954,43.438195,0.762074,80.25773,1,21,0.138889,5,0.861111,31,0,0,0.807692,1,0.893617,0.833974,0.994709,0.992381,0.912281,0.05117,0.94883,0.087719,0.92915,0.912281,0.913674,0.833974,0.994709,0.995214,0.909495,0.912281,0.046,0,0.04563,0.000049,45.63,0.049,11029,144559,18524,100,61.403509,?,?,?
R_data_frame,10,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,53,4,0,92.982456,7.017544,0,0.854962,0.106163,0.248146,22.746517,51.43944,54.123379,14.737243,39.386136,0.949533,0.258548,0.690985,41.528975,0.728579,76.730196,1,21,0.111111,4,0.888889,32,0,0,0.84,1,0.913043,0.864099,0.998677,0.997835,0.929825,0.040936,0.959064,0.070175,0.941053,0.929825,0.930812,0.864099,0.998677,0.998728,0.92711,0.929825,0.074,0,0.073666,0.000045,73.666,0.045,11029,144559,18524,100,62.280702,?,?,?
R_data_frame,10,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,51,6,0,89.473684,10.526316,0,0.786517,0.138099,0.262089,29.589177,54.329778,54.123379,17.550696,36.572683,0.949533,0.307907,0.641626,38.694941,0.678859,71.493949,1,21,0.166667,6,0.833333,30,0,0,0.777778,1,0.875,0.805076,0.996032,0.994048,0.894737,0.061404,0.938596,0.105263,0.918129,0.894737,0.896531,0.805076,0.996032,0.996344,0.892045,0.894737,0.048,0,0.04717,0.000046,47.17,0.046,11029,144559,18524,100,71.929825,?,?,?
R_data_frame,10,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,513,56,54,2,0,96.428571,3.571429,0,0.925234,0.07929,0.203366,16.934895,42.006741,53.449128,11.924769,41.524359,0.954449,0.212942,0.741506,45.214276,0.807398,84.593103,1,21,0.057143,2,0.942857,33,0,0,0.913043,1,0.954545,0.927831,0.997279,0.995859,0.964286,0.021429,0.978571,0.035714,0.967391,0.964286,0.964572,0.927831,0.997279,0.997441,0.962567,0.964286,0.052,0,0.051549,0.000046,51.549,0.046,11029,144836,18247,100,62.5,?,?,?
R_data_frame,1,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,50,7,0,87.719298,12.280702,0,0.753247,0.107735,0.249948,23.083417,51.812987,54.123379,14.139975,39.983404,0.949533,0.24807,0.701463,41.159969,0.722105,76.048409,1,21,0.194444,7,0.805556,29,0,0,0.75,1,0.857143,0.777282,1,1,0.877193,0.071637,0.928363,0.122807,0.907895,0.877193,0.879352,0.777282,1,1,0.874725,0.877193,0.049,0.001,0.049287,0.00006,49.287,0.06,11029,144559,18524,100,61.403509,?,?,?
R_data_frame,1,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,52,5,0,91.22807,8.77193,0,0.820416,0.115554,0.248953,24.75869,51.606815,54.123379,15.895106,38.228273,0.949533,0.278862,0.670671,41.029516,0.719816,75.80738,1,21,0.138889,5,0.861111,31,0,0,0.807692,1,0.893617,0.833974,0.993386,0.989719,0.912281,0.05117,0.94883,0.087719,0.92915,0.912281,0.913674,0.833974,0.993386,0.993839,0.909495,0.912281,0.058,0,0.056379,0.000045,56.379,0.045,11029,144559,18524,100,64.912281,?,?,?
R_data_frame,1,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,48,9,0,84.210526,15.789474,0,0.688525,0.170718,0.330311,36.578158,68.47189,54.123379,26.556756,27.566623,0.949533,0.465908,0.483625,34.049703,0.597363,62.911266,1,21,0.25,9,0.75,27,0,0,0.7,1,0.823529,0.724569,0.990741,0.98617,0.842105,0.092105,0.907895,0.157895,0.889474,0.842105,0.844759,0.724569,0.990741,0.991542,0.840336,0.842105,0.063,0,0.062418,0.000048,62.418,0.048,11029,144559,18524,100,68.421053,?,?,?
R_data_frame,1,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,52,5,0,91.22807,8.77193,0,0.820416,0.130907,0.272635,28.048141,56.515907,54.123379,19.5655,34.557879,0.949533,0.343254,0.606279,39.373752,0.690768,72.748141,1,21,0.138889,5,0.861111,31,0,0,0.807692,1,0.893617,0.833974,1,1,0.912281,0.05117,0.94883,0.087719,0.92915,0.912281,0.913674,0.833974,1,1,0.909495,0.912281,0.05,0,0.050251,0.000047,50.251,0.047,11029,144559,18524,98.245614,68.421053,?,?,?
R_data_frame,1,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,52,5,0,91.22807,8.77193,0,0.81336,0.091492,0.244895,19.603179,50.765623,54.123379,17.261542,36.861837,0.949533,0.302834,0.646699,43.521153,0.763529,80.411006,0.904762,19,0.083333,3,0.916667,33,0.095238,2,0.863636,0.904762,0.883721,0.813927,0.981481,0.974616,0.912281,0.090852,0.909148,0.087719,0.913671,0.912281,0.912683,0.813927,0.981481,0.983619,0.906649,0.912281,0.068,0,0.067775,0.000055,67.775,0.055,11029,144559,18524,98.245614,60.526316,?,?,?
R_data_frame,1,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,56,1,0,98.245614,1.754386,0,0.961924,0.057313,0.139456,12.279927,28.908518,54.123379,5.894017,48.229363,0.949533,0.103404,0.846129,47.947883,0.841191,88.589965,0.952381,20,0,0,1,36,0.047619,1,1,0.952381,0.97561,0.962622,0.998677,0.997835,0.982456,0.030075,0.969925,0.017544,0.98293,0.982456,0.982362,0.962622,0.998677,0.998728,0.980956,0.982456,0.058,0,0.058054,0.000052,58.054,0.052,11029,144559,18524,100,62.280702,?,?,?
R_data_frame,1,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,52,5,0,91.22807,8.77193,0,0.820416,0.131622,0.263691,28.201489,54.661869,54.123379,17.820332,36.303047,0.949533,0.312637,0.636896,39.23408,0.688317,72.490078,1,21,0.138889,5,0.861111,31,0,0,0.807692,1,0.893617,0.833974,0.998677,0.997835,0.912281,0.05117,0.94883,0.087719,0.92915,0.912281,0.913674,0.833974,0.998677,0.998728,0.909495,0.912281,0.058,0,0.057622,0.000049,57.622,0.049,11029,144559,18524,100,68.421053,?,?,?
R_data_frame,1,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,52,5,0,91.22807,8.77193,0,0.82243,0.113536,0.224677,24.119881,46.131561,54.878503,14.002618,40.875885,0.962781,0.24566,0.717121,42.34419,0.742881,77.159885,1,22,0.142857,5,0.857143,30,0,0,0.814815,1,0.897959,0.835711,0.994805,0.993007,0.912281,0.055138,0.944862,0.087719,0.928525,0.912281,0.913382,0.835711,0.994805,0.995265,0.910518,0.912281,0.055,0,0.054051,0.000044,54.051,0.044,11029,144559,18524,100,69.298246,?,?,?
R_data_frame,1,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,50,7,0,87.719298,12.280702,0,0.755365,0.148951,0.305025,31.643579,62.629067,54.878503,22.122789,32.755713,0.962781,0.388119,0.574662,37.377802,0.655751,68.110099,1,22,0.2,7,0.8,28,0,0,0.758621,1,0.862745,0.779036,1,1,0.877193,0.077193,0.922807,0.122807,0.906836,0.877193,0.878798,0.779036,1,1,0.875817,0.877193,0.05,0,0.050035,0.000055,50.035,0.055,11029,144559,18524,100,64.912281,?,?,?
R_data_frame,1,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,513,56,51,5,0,91.071429,8.928571,0,0.818182,0.136889,0.245576,29.236949,50.725344,53.449128,16.304808,37.14432,0.954449,0.291157,0.663291,38.698968,0.691053,72.403366,1,21,0.142857,5,0.857143,30,0,0,0.807692,1,0.893617,0.83205,0.997279,0.995568,0.910714,0.053571,0.946429,0.089286,0.927885,0.910714,0.912029,0.83205,0.997279,0.997373,0.908347,0.910714,0.058,0,0.05737,0.00005,57.37,0.05,11029,144836,18247,100,71.428571,?,?,?
R_data_frame,2,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,55,2,0,96.491228,3.508772,0,0.92607,0.07299,0.162577,15.63893,33.701442,54.123379,7.733431,46.389948,0.949533,0.135674,0.813859,46.333913,0.812876,85.607945,1,21,0.055556,2,0.944444,34,0,0,0.913043,1,0.954545,0.928611,1,1,0.964912,0.020468,0.979532,0.035088,0.967963,0.964912,0.965208,0.928611,1,1,0.962987,0.964912,0.059,0,0.058294,0.000049,58.294,0.049,11029,144559,18524,100,63.157895,?,?,?
R_data_frame,2,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,48,9,0,84.210526,15.789474,0,0.682746,0.168983,0.317742,36.206442,65.866347,54.123379,24.42264,29.700739,0.949533,0.428467,0.521066,34.016769,0.596785,62.850417,0.952381,20,0.222222,8,0.777778,28,0.047619,1,0.714286,0.952381,0.816327,0.704531,0.980159,0.975039,0.842105,0.111947,0.888053,0.157895,0.872958,0.842105,0.844881,0.704531,0.980159,0.982903,0.838932,0.842105,0.054,0,0.053364,0.000048,53.364,0.048,11029,144559,18524,98.245614,68.421053,?,?,?
R_data_frame,2,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,52,5,0,91.22807,8.77193,0,0.820416,0.125096,0.255668,26.803215,52.998867,54.123379,16.32992,37.793459,0.949533,0.28649,0.663043,39.73286,0.697068,73.41164,1,21,0.138889,5,0.861111,31,0,0,0.807692,1,0.893617,0.833974,0.997354,0.995568,0.912281,0.05117,0.94883,0.087719,0.92915,0.912281,0.913674,0.833974,0.997354,0.997444,0.909495,0.912281,0.058,0,0.058148,0.000048,58.148,0.048,11029,144559,18524,100,67.54386,?,?,?
R_data_frame,2,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,51,6,0,89.473684,10.526316,0,0.786517,0.130771,0.258563,28.019121,53.598913,54.123379,16.332954,37.790425,0.949533,0.286543,0.66299,39.037186,0.684863,72.126292,1,21,0.166667,6,0.833333,30,0,0,0.777778,1,0.875,0.805076,0.998677,0.997835,0.894737,0.061404,0.938596,0.105263,0.918129,0.894737,0.896531,0.805076,0.998677,0.998728,0.892045,0.894737,0.058,0,0.057805,0.000046,57.805,0.046,11029,144559,18524,100,68.421053,?,?,?
R_data_frame,2,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,51,6,0,89.473684,10.526316,0,0.786517,0.168284,0.294974,36.056637,61.146747,54.123379,22.229888,31.893491,0.949533,0.389998,0.559535,35.269611,0.618765,65.165205,1,21,0.166667,6,0.833333,30,0,0,0.777778,1,0.875,0.805076,0.986772,0.980096,0.894737,0.061404,0.938596,0.105263,0.918129,0.894737,0.896531,0.805076,0.986772,0.98791,0.892045,0.894737,0.066,0,0.065374,0.000058,65.374,0.058,11029,144559,18524,100,72.807018,?,?,?
R_data_frame,2,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,52,5,0,91.22807,8.77193,0,0.820416,0.126855,0.268338,27.180052,55.625284,54.123379,18.937282,35.186097,0.949533,0.332233,0.6173,39.646578,0.695554,73.252223,1,21,0.138889,5,0.861111,31,0,0,0.807692,1,0.893617,0.833974,1,1,0.912281,0.05117,0.94883,0.087719,0.92915,0.912281,0.913674,0.833974,1,1,0.909495,0.912281,0.066,0,0.065663,0.00005,65.663,0.05,11029,144559,18524,98.245614,64.912281,?,?,?
R_data_frame,2,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,54,3,0,94.736842,5.263158,0,0.890173,0.092416,0.217352,19.801031,45.05606,54.123379,12.758231,41.365148,0.949533,0.223829,0.725704,44.09227,0.773549,81.466218,1,21,0.083333,3,0.916667,33,0,0,0.875,1,0.933333,0.895591,0.992063,0.987338,0.947368,0.030702,0.969298,0.052632,0.953947,0.947368,0.947979,0.895591,0.992063,0.992536,0.944928,0.947368,0.053,0,0.052268,0.000048,52.268,0.048,11029,144559,18524,100,64.035088,?,?,?
R_data_frame,2,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,51,6,0,89.473684,10.526316,0,0.788628,0.114374,0.259978,24.297927,53.379889,54.878503,15.807435,39.071068,0.962781,0.277323,0.685457,41.527302,0.728549,75.671346,1,22,0.171429,6,0.828571,29,0,0,0.785714,1,0.88,0.806858,1,1,0.894737,0.066165,0.933835,0.105263,0.917293,0.894737,0.896118,0.806858,1,1,0.893125,0.894737,0.051,0,0.050574,0.000048,50.574,0.048,11029,144559,18524,100,64.912281,?,?,?
R_data_frame,2,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,53,4,0,92.982456,7.017544,0,0.854406,0.096723,0.22357,20.548155,45.904307,54.878503,13.20817,41.670333,0.962781,0.231722,0.731058,43.984788,0.771663,80.149395,0.954545,21,0.085714,3,0.914286,32,0.045455,1,0.875,0.954545,0.913043,0.856679,0.984416,0.983957,0.929825,0.060993,0.939007,0.070175,0.933147,0.929825,0.930318,0.856679,0.984416,0.986815,0.92711,0.929825,0.048,0,0.048121,0.000047,48.121,0.047,11029,144559,18524,100,64.912281,?,?,?
R_data_frame,2,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,513,56,53,3,0,94.642857,5.357143,0,0.888889,0.084317,0.215587,18.008582,44.53096,53.449128,12.555951,40.893177,0.954449,0.224213,0.730235,44.243675,0.790066,82.77717,1,21,0.085714,3,0.914286,32,0,0,0.875,1,0.933333,0.894427,1,1,0.946429,0.032143,0.967857,0.053571,0.953125,0.946429,0.947015,0.894427,1,1,0.944279,0.946429,0.053,0,0.052667,0.000044,52.667,0.044,11029,144836,18247,100,60.714286,?,?,?
R_data_frame,3,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,53,4,0,92.982456,7.017544,0,0.854962,0.118775,0.242096,25.448893,50.185317,54.123379,15.618424,38.504955,0.949533,0.274007,0.675526,40.965199,0.718688,75.688546,1,21,0.111111,4,0.888889,32,0,0,0.84,1,0.913043,0.864099,1,1,0.929825,0.040936,0.959064,0.070175,0.941053,0.929825,0.930812,0.864099,1,1,0.92711,0.929825,0.054,0.001,0.053087,0.000047,53.087,0.047,11029,144559,18524,100,65.789474,?,?,?
