@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {''}
@attribute measureOutOfBagError numeric

@data

R_data_frame,2,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.108947,0.175654,23.343133,36.412287,54.123379,10.992651,43.130728,0.949533,0.192854,0.756679,43.532722,0.763732,80.43238,1,21,0.027778,1,0.972222,35,0,0,0.954545,1,0.976744,0.963343,0.998677,0.997835,0.982456,0.010234,0.989766,0.017544,0.983254,0.982456,0.982537,0.963343,0.998677,0.998728,0.98133,0.982456,0.024,0.001,0.024248,0.000381,24.248,0.381,155321,144559,18524,100,75.438596,?,?
R_data_frame,2,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,51,6,0,89.473684,10.526316,0,0.786517,0.165088,0.273075,35.3718,56.607253,54.123379,18.912773,35.210606,0.949533,0.331803,0.61773,35.271079,0.618791,65.167917,1,21,0.166667,6,0.833333,30,0,0,0.777778,1,0.875,0.805076,1,1,0.894737,0.061404,0.938596,0.105263,0.918129,0.894737,0.896531,0.805076,1,1,0.892045,0.894737,0.024,0,0.023721,0.000378,23.721,0.378,154016,144559,18524,100,75.438596,?,?
R_data_frame,2,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,52,5,0,91.22807,8.77193,0,0.816956,0.143333,0.248628,30.710692,51.539382,54.123379,16.604408,37.518971,0.949533,0.291305,0.658228,38.343397,0.672691,70.844426,0.952381,20,0.111111,4,0.888889,32,0.047619,1,0.833333,0.952381,0.888889,0.821928,0.992063,0.989418,0.912281,0.071011,0.928989,0.087719,0.919458,0.912281,0.913298,0.821928,0.992063,0.993043,0.908213,0.912281,0.023,0,0.022778,0.000373,22.778,0.373,147113,144559,18524,100,74.561404,?,?
R_data_frame,2,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,50,7,0,87.719298,12.280702,0,0.753247,0.181754,0.310811,38.942811,64.429676,54.123379,24.369535,29.753844,0.949533,0.427536,0.521997,33.758987,0.592263,62.374131,1,21,0.194444,7,0.805556,29,0,0,0.75,1,0.857143,0.777282,0.98545,0.979894,0.877193,0.071637,0.928363,0.122807,0.907895,0.877193,0.879352,0.777282,0.98545,0.987164,0.874725,0.877193,0.024,0.001,0.023781,0.000378,23.781,0.378,146360,144559,18524,100,77.192982,?,?
R_data_frame,2,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,49,8,0,85.964912,14.035088,0,0.715356,0.184912,0.328244,39.619424,68.043362,54.123379,26.21669,27.906689,0.949533,0.459942,0.489591,32.811945,0.575648,60.624346,0.952381,20,0.194444,7,0.805556,29,0.047619,1,0.740741,0.952381,0.833333,0.732236,0.960317,0.957501,0.859649,0.101713,0.898287,0.140351,0.883431,0.859649,0.862041,0.732236,0.960317,0.966338,0.856061,0.859649,0.025,0,0.023979,0.000357,23.979,0.357,138767,144559,18524,100,72.807018,?,?
R_data_frame,2,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,52,5,0,91.22807,8.77193,0,0.820416,0.157368,0.266679,33.717859,55.281252,54.123379,19.193777,34.929602,0.949533,0.336733,0.6128,37.031048,0.649668,68.419689,1,21,0.138889,5,0.861111,31,0,0,0.807692,1,0.893617,0.833974,0.990741,0.985455,0.912281,0.05117,0.94883,0.087719,0.92915,0.912281,0.913674,0.833974,0.990741,0.991395,0.909495,0.912281,0.023,0,0.023171,0.000378,23.171,0.378,147100,144559,18524,100,78.947368,?,?
R_data_frame,2,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,52,5,0,91.22807,8.77193,0,0.816956,0.128772,0.228673,27.590756,47.402792,54.123379,15.054954,39.068425,0.949533,0.264122,0.685411,40.206867,0.705384,74.287429,0.952381,20,0.111111,4,0.888889,32,0.047619,1,0.833333,0.952381,0.888889,0.821928,0.990741,0.986194,0.912281,0.071011,0.928989,0.087719,0.919458,0.912281,0.913298,0.821928,0.990741,0.991528,0.908213,0.912281,0.023,0.001,0.023703,0.000364,23.703,0.364,148406,144559,18524,100,76.315789,?,?
R_data_frame,2,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,51,6,0,89.473684,10.526316,0,0.788628,0.14,0.255597,29.742006,52.480278,54.878503,16.794242,38.08426,0.962781,0.294636,0.668145,39.183942,0.687438,71.401259,1,22,0.171429,6,0.828571,29,0,0,0.785714,1,0.88,0.806858,1,1,0.894737,0.066165,0.933835,0.105263,0.917293,0.894737,0.896118,0.806858,1,1,0.893125,0.894737,0.024,0.001,0.023975,0.000365,23.975,0.365,157442,144559,18524,100,75.438596,?,?
R_data_frame,2,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,54,3,0,94.736842,5.263158,0,0.889891,0.120702,0.227234,25.64223,46.656574,54.878503,14.967529,39.910974,0.962781,0.262588,0.700193,41.796255,0.733268,76.161434,0.954545,21,0.057143,2,0.942857,33,0.045455,1,0.913043,0.954545,0.933333,0.890491,0.972078,0.976768,0.947368,0.049966,0.950034,0.052632,0.948378,0.947368,0.947572,0.890491,0.972078,0.973967,0.944928,0.947368,0.023,0.001,0.023091,0.000337,23.091,0.337,142670,144559,18524,100,73.684211,?,?
R_data_frame,2,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,513,56,53,3,0,94.642857,5.357143,0,0.888889,0.108393,0.203913,23.150781,42.119581,53.449128,12.146099,41.303028,0.954449,0.216895,0.737554,42.341111,0.756091,79.21759,1,21,0.085714,3,0.914286,32,0,0,0.875,1,0.933333,0.894427,1,1,0.946429,0.032143,0.967857,0.053571,0.953125,0.946429,0.947015,0.894427,1,1,0.944279,0.946429,0.026,0,0.025011,0.000407,25.011,0.407,160542,144836,18247,100,73.214286,?,?
R_data_frame,3,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,53,4,0,92.982456,7.017544,0,0.854962,0.161053,0.257123,34.50724,53.300412,54.123379,18.2578,35.865579,0.949533,0.320312,0.629221,36.746909,0.644683,67.894705,1,21,0.111111,4,0.888889,32,0,0,0.84,1,0.913043,0.864099,0.994709,0.99153,0.929825,0.040936,0.959064,0.070175,0.941053,0.929825,0.930812,0.864099,0.994709,0.995008,0.92711,0.929825,0.025,0,0.024655,0.000414,24.655,0.414,155083,144559,18524,100,78.070175,?,?
R_data_frame,3,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,49,8,0,85.964912,14.035088,0,0.720588,0.169649,0.300172,36.34913,62.224347,54.123379,22.582688,31.540691,0.949533,0.396188,0.553345,35.017061,0.614334,64.698586,1,21,0.222222,8,0.777778,28,0,0,0.724138,1,0.84,0.750479,0.997354,0.995859,0.859649,0.081871,0.918129,0.140351,0.898367,0.859649,0.862105,0.750479,0.997354,0.997526,0.8575,0.859649,0.024,0,0.024041,0.000376,24.041,0.376,153137,144559,18524,100,77.192982,?,?
R_data_frame,3,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,52,5,0,91.22807,8.77193,0,0.820416,0.14807,0.249413,31.725611,51.70222,54.123379,17.162952,36.960427,0.949533,0.301104,0.648429,38.052673,0.667591,70.307276,1,21,0.138889,5,0.861111,31,0,0,0.807692,1,0.893617,0.833974,1,1,0.912281,0.05117,0.94883,0.087719,0.92915,0.912281,0.913674,0.833974,1,1,0.909495,0.912281,0.024,0,0.023893,0.000436,23.893,0.436,151355,144559,18524,100,79.824561,?,?
R_data_frame,3,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,53,4,0,92.982456,7.017544,0,0.85214,0.139649,0.247684,29.921311,51.343736,54.123379,17.715235,36.408144,0.949533,0.310794,0.638739,39.095288,0.685882,72.233642,0.952381,20,0.083333,3,0.916667,33,0.047619,1,0.869565,0.952381,0.909091,0.854478,0.98545,0.97759,0.929825,0.060777,0.939223,0.070175,0.933369,0.929825,0.930417,0.854478,0.98545,0.986582,0.925974,0.929825,0.024,0,0.023995,0.000367,23.995,0.367,147163,144559,18524,98.245614,77.192982,?,?
R_data_frame,3,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,52,5,0,91.22807,8.77193,0,0.820416,0.170351,0.288623,36.499488,59.830295,54.123379,22.305098,31.818281,0.949533,0.391318,0.558215,35.589282,0.624373,65.755839,1,21,0.138889,5,0.861111,31,0,0,0.807692,1,0.893617,0.833974,0.989418,0.984444,0.912281,0.05117,0.94883,0.087719,0.92915,0.912281,0.913674,0.833974,0.989418,0.99042,0.909495,0.912281,0.024,0,0.023488,0.000443,23.488,0.443,145532,144559,18524,100,82.45614,?,?
R_data_frame,3,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,51,6,0,89.473684,10.526316,0,0.786517,0.145965,0.261601,31.274536,54.228665,54.123379,18.261061,35.862318,0.949533,0.320369,0.629163,37.928028,0.665404,70.076977,1,21,0.166667,6,0.833333,30,0,0,0.777778,1,0.875,0.805076,0.997354,0.995568,0.894737,0.061404,0.938596,0.105263,0.918129,0.894737,0.896531,0.805076,0.997354,0.997444,0.892045,0.894737,0.024,0,0.023515,0.000371,23.515,0.371,151932,144559,18524,100,75.438596,?,?
R_data_frame,3,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,51,6,0,89.473684,10.526316,0,0.782443,0.139825,0.254341,29.9589,52.723752,54.123379,16.77565,37.347729,0.949533,0.29431,0.655223,38.346474,0.672745,70.85011,0.952381,20,0.138889,5,0.861111,31,0.047619,1,0.8,0.952381,0.869565,0.790805,0.981481,0.980952,0.894737,0.081245,0.918755,0.105263,0.906579,0.894737,0.896218,0.790805,0.981481,0.984784,0.890665,0.894737,0.022,0.001,0.02264,0.000343,22.64,0.343,142570,144559,18524,100,70.175439,?,?
R_data_frame,3,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,52,5,0,91.22807,8.77193,0,0.82243,0.132632,0.23573,28.176637,48.401009,54.878503,15.142134,39.736368,0.962781,0.265651,0.697129,40.467368,0.709954,73.739928,1,22,0.142857,5,0.857143,30,0,0,0.814815,1,0.897959,0.835711,1,1,0.912281,0.055138,0.944862,0.087719,0.928525,0.912281,0.913382,0.835711,1,1,0.910518,0.912281,0.023,0.001,0.023405,0.000366,23.405,0.366,151983,144559,18524,100,73.684211,?,?
R_data_frame,3,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,56,1,0,98.245614,1.754386,0,0.963297,0.124737,0.210209,26.499456,43.160968,54.878503,13.244958,41.633545,0.962781,0.232368,0.730413,41.669776,0.731049,75.930964,1,22,0.028571,1,0.971429,34,0,0,0.956522,1,0.977778,0.963946,0.998701,0.998024,0.982456,0.011028,0.988972,0.017544,0.983219,0.982456,0.982524,0.963946,0.998701,0.99875,0.981643,0.982456,0.024,0.001,0.023898,0.000367,23.898,0.367,154492,144559,18524,100,73.684211,?,?
R_data_frame,3,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,513,56,51,5,0,91.071429,8.928571,0,0.811321,0.139286,0.257099,29.748945,53.105642,53.449128,18.00345,35.445678,0.954449,0.32149,0.632959,38.140291,0.681077,71.358117,0.904762,19,0.085714,3,0.914286,32,0.095238,2,0.863636,0.904762,0.883721,0.811899,0.961224,0.964119,0.910714,0.091667,0.908333,0.089286,0.912099,0.910714,0.911105,0.811899,0.961224,0.966097,0.905629,0.910714,0.025,0,0.024147,0.000325,24.147,0.325,139558,144836,18247,98.214286,74.107143,?,?
R_data_frame,4,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,48,9,0,84.210526,15.789474,0,0.682746,0.143509,0.272184,30.748281,56.4225,54.123379,18.302245,35.821134,0.949533,0.321092,0.628441,37.541552,0.658624,69.362911,0.952381,20,0.222222,8,0.777778,28,0.047619,1,0.714286,0.952381,0.816327,0.704531,0.989418,0.986864,0.842105,0.111947,0.888053,0.157895,0.872958,0.842105,0.844881,0.704531,0.989418,0.990969,0.838932,0.842105,0.024,0.001,0.024092,0.000375,24.092,0.375,153300,144559,18524,100,71.929825,?,?
R_data_frame,4,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,51,6,0,89.473684,10.526316,0,0.786517,0.166842,0.28688,35.747696,59.468833,54.123379,21.381112,32.742267,0.949533,0.375107,0.574426,35.545665,0.623608,65.67525,1,21,0.166667,6,0.833333,30,0,0,0.777778,1,0.875,0.805076,0.990741,0.985089,0.894737,0.061404,0.938596,0.105263,0.918129,0.894737,0.896531,0.805076,0.990741,0.990538,0.892045,0.894737,0.024,0,0.023786,0.000362,23.786,0.362,145155,144559,18524,100,76.315789,?,?
R_data_frame,4,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,49,8,0,85.964912,14.035088,0,0.720588,0.16386,0.272281,35.108673,56.442539,54.123379,18.692237,35.431142,0.949533,0.327934,0.621599,35.300573,0.619308,65.222411,1,21,0.222222,8,0.777778,28,0,0,0.724138,1,0.84,0.750479,1,1,0.859649,0.081871,0.918129,0.140351,0.898367,0.859649,0.862105,0.750479,1,1,0.8575,0.859649,0.023,0,0.02277,0.000368,22.77,0.368,149485,144559,18524,100,75.438596,?,?
R_data_frame,4,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,51,6,0,89.473684,10.526316,0,0.782443,0.120702,0.258959,25.861635,53.680943,54.123379,16.762077,37.361302,0.949533,0.294072,0.655461,40.452236,0.709688,74.74078,0.952381,20,0.138889,5,0.861111,31,0.047619,1,0.8,0.952381,0.869565,0.790805,0.984788,0.982684,0.894737,0.081245,0.918755,0.105263,0.906579,0.894737,0.896218,0.790805,0.984788,0.98691,0.890665,0.894737,0.024,0.001,0.023731,0.000347,23.731,0.347,145005,144559,18524,100,65.789474,?,?
R_data_frame,4,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,53,4,0,92.982456,7.017544,0,0.854962,0.114035,0.206398,24.433231,42.785272,54.123379,12.565635,41.557744,0.949533,0.22045,0.729083,41.853675,0.734275,77.330121,1,21,0.111111,4,0.888889,32,0,0,0.84,1,0.913043,0.864099,0.998677,0.997835,0.929825,0.040936,0.959064,0.070175,0.941053,0.929825,0.930812,0.864099,0.998677,0.998728,0.92711,0.929825,0.025,0,0.024071,0.000356,24.071,0.356,154442,144559,18524,100,73.684211,?,?
R_data_frame,4,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,53,4,0,92.982456,7.017544,0,0.854962,0.139298,0.235863,29.846131,48.893395,54.123379,15.43284,38.690539,0.949533,0.270752,0.678781,38.904922,0.682542,71.881916,1,21,0.111111,4,0.888889,32,0,0,0.84,1,0.913043,0.864099,1,1,0.929825,0.040936,0.959064,0.070175,0.941053,0.929825,0.930812,0.864099,1,1,0.92711,0.929825,0.024,0.001,0.024621,0.000392,24.621,0.392,155572,144559,18524,100,78.947368,?,?
R_data_frame,4,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,54,3,0,94.736842,5.263158,0,0.888016,0.126491,0.236965,27.102092,49.121832,54.123379,16.027576,38.095803,0.949533,0.281186,0.668347,40.702677,0.714082,75.203502,0.952381,20,0.055556,2,0.944444,34,0.047619,1,0.909091,0.952381,0.930233,0.888635,0.973545,0.97619,0.947368,0.050543,0.949457,0.052632,0.948462,0.947368,0.94761,0.888635,0.973545,0.977001,0.94399,0.947368,0.025,0,0.024082,0.000355,24.082,0.355,149196,144559,18524,100,71.929825,?,?
R_data_frame,4,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,48,9,0,84.210526,15.789474,0,0.685469,0.183684,0.297472,39.022406,61.078194,54.878503,22.255129,32.623374,0.962781,0.390441,0.57234,34.100925,0.598262,62.138949,0.954545,21,0.228571,8,0.771429,27,0.045455,1,0.724138,0.954545,0.823529,0.70695,0.979221,0.973709,0.842105,0.116131,0.883869,0.157895,0.871597,0.842105,0.844169,0.70695,0.979221,0.981536,0.840336,0.842105,0.023,0.001,0.023007,0.00038,23.007,0.38,140424,144559,18524,100,76.315789,?,?
R_data_frame,4,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,55,2,0,96.491228,3.508772,0,0.927203,0.102456,0.178689,21.766079,36.689234,54.878503,10.527816,44.350686,0.962781,0.184699,0.778082,44.305871,0.777296,80.734476,1,22,0.057143,2,0.942857,33,0,0,0.916667,1,0.956522,0.92967,1,1,0.964912,0.022055,0.977945,0.035088,0.967836,0.964912,0.965159,0.92967,1,1,0.963555,0.964912,0.024,0.001,0.023903,0.00038,23.903,0.38,153464,144559,18524,100,72.807018,?,?
R_data_frame,4,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,513,56,50,6,0,89.285714,10.714286,0,0.783784,0.151607,0.263557,32.380582,54.439627,53.449128,17.997197,35.451931,0.954449,0.321379,0.63307,36.997801,0.660675,69.220588,1,21,0.171429,6,0.828571,29,0,0,0.777778,1,0.875,0.802773,0.997959,0.995568,0.892857,0.064286,0.935714,0.107143,0.916667,0.892857,0.894531,0.802773,0.997959,0.997373,0.890625,0.892857,0.025,0,0.024182,0.00043,24.182,0.43,152008,144836,18247,100,75,?,?
R_data_frame,5,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,50,7,0,87.719298,12.280702,0,0.743738,0.145789,0.27806,31.236946,57.640604,54.123379,19.977521,34.145858,0.949533,0.350483,0.59905,37.569159,0.659108,69.41392,0.904762,19,0.138889,5,0.861111,31,0.095238,2,0.791667,0.904762,0.844444,0.748264,0.958333,0.958289,0.877193,0.11132,0.88868,0.122807,0.884968,0.877193,0.878617,0.748264,0.958333,0.965772,0.871498,0.877193,0.024,0,0.023127,0.000338,23.127,0.338,132367,144559,18524,100,71.052632,?,?
R_data_frame,5,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,49,8,0,85.964912,14.035088,0,0.720588,0.17807,0.30449,38.15343,63.119309,54.123379,23.328646,30.794733,0.949533,0.409274,0.540258,34.025534,0.596939,62.86661,1,21,0.222222,8,0.777778,28,0,0,0.724138,1,0.84,0.750479,1,1,0.859649,0.081871,0.918129,0.140351,0.898367,0.859649,0.862105,0.750479,1,1,0.8575,0.859649,0.024,0,0.023618,0.000379,23.618,0.379,152848,144559,18524,100,76.315789,?,?
R_data_frame,5,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,52,5,0,91.22807,8.77193,0,0.820416,0.156842,0.265951,33.60509,55.130355,54.123379,18.882842,35.240537,0.949533,0.331278,0.618255,36.810883,0.645805,68.012906,1,21,0.138889,5,0.861111,31,0,0,0.807692,1,0.893617,0.833974,0.998016,0.995859,0.912281,0.05117,0.94883,0.087719,0.92915,0.912281,0.913674,0.833974,0.998016,0.997513,0.909495,0.912281,0.024,0.001,0.024132,0.000388,24.132,0.388,152999,144559,18524,100,75.438596,?,?
R_data_frame,5,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,53,4,0,92.982456,7.017544,0,0.854962,0.11614,0.214181,24.884306,44.398808,54.123379,13.041962,41.081417,0.949533,0.228806,0.720727,41.662054,0.730913,76.976077,1,21,0.111111,4,0.888889,32,0,0,0.84,1,0.913043,0.864099,0.997354,0.995859,0.929825,0.040936,0.959064,0.070175,0.941053,0.929825,0.930812,0.864099,0.997354,0.997513,0.92711,0.929825,0.024,0.001,0.024174,0.000371,24.174,0.371,154606,144559,18524,100,71.052632,?,?
R_data_frame,5,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1624,512,57,50,7,0,87.719298,12.280702,0,0.743738,0.158772,0.28838,34.018575,59.779872,54.123379,21.213871,32.909508,0.949533,0.372173,0.57736,36.343451,0.637604,67.149265,0.904762,19,0.138889,5,0.861111,31,0.095238,2,0.791667,0.904762,0.844444,0.748264,0.979497,0.970298,0.877193,0.11132,0.88868,0.122807,0.884968,0.877193,0.878617,0.748264,0.979497,0.98121,0.871498,0.877193,0.025,0,0.024018,0.000342,24.018,0.342,145833,144559,18524,100,75.438596,?,?
