@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {''}

@data

R_data_frame,2,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,47,10,0,82.45614,17.54386,0,0.65704,0.175439,0.418854,37.589586,86.826455,54.123379,10740,-10685.876621,0.949533,188.421053,-187.47152,33.169682,0.581924,61.285312,1,21,0.277778,10,0.722222,26,0,0,0.677419,1,0.807692,0.699462,0.861111,0.677419,0.824561,0.102339,0.897661,0.175439,0.881154,0.824561,0.827282,0.699462,0.861111,0.816519,0.823201,0.824561,0.001,0,0.000794,0.000027,0.794,0.027,10642,144559,18524,82.45614,50,?
R_data_frame,2,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,50,7,0,87.719298,12.280702,0,0.753247,0.122807,0.350438,26.31271,72.644224,54.123379,7518,-7463.876621,0.949533,131.894737,-130.945204,39.455791,0.692207,72.899719,1,21,0.194444,7,0.805556,29,0,0,0.75,1,0.857143,0.777282,0.902778,0.75,0.877193,0.071637,0.928363,0.122807,0.907895,0.877193,0.879352,0.777282,0.902778,0.86265,0.874725,0.877193,0,0,0.000901,0.000028,0.901,0.028,10642,144559,18524,87.719298,50,?
R_data_frame,2,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,54,3,0,94.736842,5.263158,0,0.890173,0.052632,0.229416,11.276876,47.556808,54.123379,3222,-3167.876621,0.949533,56.526316,-55.576783,47.83727,0.83925,88.385594,1,21,0.083333,3,0.916667,33,0,0,0.875,1,0.933333,0.895591,0.958333,0.875,0.947368,0.030702,0.969298,0.052632,0.953947,0.947368,0.947979,0.895591,0.958333,0.934557,0.944928,0.947368,0.001,0,0.000901,0.000032,0.901,0.032,10642,144559,18524,94.736842,50,?
R_data_frame,2,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,50,7,0,87.719298,12.280702,0,0.755365,0.122807,0.350438,26.089479,71.953509,54.878503,7518,-7463.121497,0.962781,131.894737,-130.931956,40.189493,0.705079,73.233582,1,22,0.2,7,0.8,28,0,0,0.758621,1,0.862745,0.779036,0.9,0.758621,0.877193,0.077193,0.922807,0.122807,0.906836,0.877193,0.878798,0.779036,0.9,0.859437,0.875817,0.877193,0.001,0,0.000937,0.000026,0.937,0.026,10642,144559,18524,87.719298,50,?
R_data_frame,2,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,53,4,0,92.982456,7.017544,0,0.854406,0.070175,0.264906,14.908274,54.39174,54.878503,4296,-4241.121497,0.962781,75.368421,-74.40564,46.484783,0.815523,84.704904,0.954545,21,0.085714,3,0.914286,32,0.045455,1,0.875,0.954545,0.913043,0.856679,0.934416,0.852771,0.929825,0.060993,0.939007,0.070175,0.933147,0.929825,0.930318,0.856679,0.934416,0.905849,0.92711,0.929825,0,0.001,0.000849,0.000029,0.849,0.029,10642,144559,18524,92.982456,50,?
R_data_frame,2,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,513,56,50,6,0,89.285714,10.714286,0,0.783784,0.107143,0.327327,22.883804,67.611652,53.449128,6444,-6390.550872,0.954449,115.071429,-114.11698,40.870102,0.729823,76.465423,1,21,0.171429,6,0.828571,29,0,0,0.777778,1,0.875,0.802773,0.914286,0.777778,0.892857,0.064286,0.935714,0.107143,0.916667,0.892857,0.894531,0.802773,0.914286,0.876488,0.890625,0.892857,0.001,0,0.000892,0.000032,0.892,0.032,10642,144836,18247,89.285714,50,?
R_data_frame,3,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,49,8,0,85.964912,14.035088,0,0.720588,0.140351,0.374634,30.071669,77.659942,54.123379,8592,-8537.876621,0.949533,150.736842,-149.787309,37.360421,0.655446,69.02825,1,21,0.222222,8,0.777778,28,0,0,0.724138,1,0.84,0.750479,0.888889,0.724138,0.859649,0.081871,0.918129,0.140351,0.898367,0.859649,0.862105,0.750479,0.888889,0.846658,0.8575,0.859649,0.001,0,0.000814,0.000027,0.814,0.027,10642,144559,18524,85.964912,50,?
R_data_frame,3,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,47,10,0,82.45614,17.54386,0,0.65704,0.175439,0.418854,37.589586,86.826455,54.123379,10740,-10685.876621,0.949533,188.421053,-187.47152,33.169682,0.581924,61.285312,1,21,0.277778,10,0.722222,26,0,0,0.677419,1,0.807692,0.699462,0.861111,0.677419,0.824561,0.102339,0.897661,0.175439,0.881154,0.824561,0.827282,0.699462,0.861111,0.816519,0.823201,0.824561,0.001,0,0.000744,0.000027,0.744,0.027,10642,144559,18524,82.45614,50,?
R_data_frame,3,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,51,6,0,89.473684,10.526316,0,0.786517,0.105263,0.324443,22.553752,67.255483,54.123379,6444,-6389.876621,0.949533,113.052632,-112.103099,41.551161,0.728968,76.771187,1,21,0.166667,6,0.833333,30,0,0,0.777778,1,0.875,0.805076,0.916667,0.777778,0.894737,0.061404,0.938596,0.105263,0.918129,0.894737,0.896531,0.805076,0.916667,0.879347,0.892045,0.894737,0.001,0,0.000921,0.000027,0.921,0.027,10642,144559,18524,89.473684,50,?
R_data_frame,3,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,50,7,0,87.719298,12.280702,0,0.748582,0.122807,0.350438,26.31271,72.644224,54.123379,7518,-7463.876621,0.949533,131.894737,-130.945204,39.455791,0.692207,72.899719,0.952381,20,0.166667,6,0.833333,30,0.047619,1,0.769231,0.952381,0.851064,0.760953,0.892857,0.750145,0.877193,0.091479,0.908521,0.122807,0.894606,0.877193,0.879143,0.760953,0.892857,0.852189,0.873293,0.877193,0.001,0,0.000836,0.000027,0.836,0.027,10642,144559,18524,87.719298,50,?
R_data_frame,3,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,47,10,0,82.45614,17.54386,0,0.65704,0.175439,0.418854,37.589586,86.826455,54.123379,10740,-10685.876621,0.949533,188.421053,-187.47152,33.169682,0.581924,61.285312,1,21,0.277778,10,0.722222,26,0,0,0.677419,1,0.807692,0.699462,0.861111,0.677419,0.824561,0.102339,0.897661,0.175439,0.881154,0.824561,0.827282,0.699462,0.861111,0.816519,0.823201,0.824561,0.002,0,0.000929,0.000033,0.929,0.033,10642,144559,18524,82.45614,50,?
R_data_frame,3,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,50,7,0,87.719298,12.280702,0,0.753247,0.122807,0.350438,26.31271,72.644224,54.123379,7518,-7463.876621,0.949533,131.894737,-130.945204,39.455791,0.692207,72.899719,1,21,0.194444,7,0.805556,29,0,0,0.75,1,0.857143,0.777282,0.902778,0.75,0.877193,0.071637,0.928363,0.122807,0.907895,0.877193,0.879352,0.777282,0.902778,0.86265,0.874725,0.877193,0.001,0,0.000823,0.000029,0.823,0.029,10642,144559,18524,87.719298,50,?
R_data_frame,3,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,50,7,0,87.719298,12.280702,0,0.748582,0.122807,0.350438,26.31271,72.644224,54.123379,7518,-7463.876621,0.949533,131.894737,-130.945204,39.455791,0.692207,72.899719,0.952381,20,0.166667,6,0.833333,30,0.047619,1,0.769231,0.952381,0.851064,0.760953,0.892857,0.750145,0.877193,0.091479,0.908521,0.122807,0.894606,0.877193,0.879143,0.760953,0.892857,0.852189,0.873293,0.877193,0.001,0,0.000883,0.000031,0.883,0.031,10642,144559,18524,87.719298,50,?
R_data_frame,3,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,49,8,0,85.964912,14.035088,0,0.718171,0.140351,0.374634,29.816547,76.921536,54.878503,8592,-8537.121497,0.962781,150.736842,-149.774061,38.091063,0.668264,69.409808,0.954545,21,0.2,7,0.8,28,0.045455,1,0.75,0.954545,0.84,0.734772,0.877273,0.733453,0.859649,0.105104,0.894896,0.140351,0.882335,0.859649,0.861491,0.734772,0.877273,0.832784,0.8575,0.859649,0.001,0,0.001016,0.00003,1.016,0.03,10642,144559,18524,85.964912,50,?
R_data_frame,3,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,51,6,0,89.473684,10.526316,0,0.788628,0.105263,0.324443,22.36241,66.616005,54.878503,6444,-6389.121497,0.962781,113.052632,-112.089851,42.287923,0.741893,77.057356,1,22,0.171429,6,0.828571,29,0,0,0.785714,1,0.88,0.806858,0.914286,0.785714,0.894737,0.066165,0.933835,0.105263,0.917293,0.894737,0.896118,0.806858,0.914286,0.876665,0.893125,0.894737,0.001,0,0.000829,0.000034,0.829,0.034,10642,144559,18524,89.473684,50,?
R_data_frame,3,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,513,56,48,8,0,85.714286,14.285714,0,0.711712,0.142857,0.377964,30.511738,78.071211,53.449128,8592,-8538.550872,0.954449,153.428571,-152.474123,36.677093,0.654948,68.620564,0.952381,20,0.2,7,0.8,28,0.047619,1,0.740741,0.952381,0.833333,0.728955,0.87619,0.723325,0.857143,0.104762,0.895238,0.142857,0.881226,0.857143,0.859375,0.728955,0.87619,0.83213,0.854167,0.857143,0.001,0,0.000876,0.000027,0.876,0.027,10642,144836,18247,85.714286,50,?
R_data_frame,4,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,52,5,0,91.22807,8.77193,0,0.820416,0.087719,0.296174,18.794793,61.395575,54.123379,5370,-5315.876621,0.949533,94.210526,-93.260993,43.646531,0.765729,80.642656,1,21,0.138889,5,0.861111,31,0,0,0.807692,1,0.893617,0.833974,0.930556,0.807692,0.912281,0.05117,0.94883,0.087719,0.92915,0.912281,0.913674,0.833974,0.930556,0.896832,0.909495,0.912281,0.001,0,0.0009,0.000028,0.9,0.028,10642,144559,18524,91.22807,50,?
R_data_frame,4,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,47,10,0,82.45614,17.54386,0,0.65704,0.175439,0.418854,37.589586,86.826455,54.123379,10740,-10685.876621,0.949533,188.421053,-187.47152,33.169682,0.581924,61.285312,1,21,0.277778,10,0.722222,26,0,0,0.677419,1,0.807692,0.699462,0.861111,0.677419,0.824561,0.102339,0.897661,0.175439,0.881154,0.824561,0.827282,0.699462,0.861111,0.816519,0.823201,0.824561,0.001,0,0.000862,0.00003,0.862,0.03,10642,144559,18524,82.45614,50,?
R_data_frame,4,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,47,10,0,82.45614,17.54386,0,0.65704,0.175439,0.418854,37.589586,86.826455,54.123379,10740,-10685.876621,0.949533,188.421053,-187.47152,33.169682,0.581924,61.285312,1,21,0.277778,10,0.722222,26,0,0,0.677419,1,0.807692,0.699462,0.861111,0.677419,0.824561,0.102339,0.897661,0.175439,0.881154,0.824561,0.827282,0.699462,0.861111,0.816519,0.823201,0.824561,0.001,0,0.000958,0.00003,0.958,0.03,10642,144559,18524,82.45614,50,?
R_data_frame,4,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,51,6,0,89.473684,10.526316,0,0.786517,0.105263,0.324443,22.553752,67.255483,54.123379,6444,-6389.876621,0.949533,113.052632,-112.103099,41.551161,0.728968,76.771187,1,21,0.166667,6,0.833333,30,0,0,0.777778,1,0.875,0.805076,0.916667,0.777778,0.894737,0.061404,0.938596,0.105263,0.918129,0.894737,0.896531,0.805076,0.916667,0.879347,0.892045,0.894737,0.001,0,0.000841,0.000028,0.841,0.028,10642,144559,18524,89.473684,50,?
R_data_frame,4,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,55,2,0,96.491228,3.508772,0,0.92607,0.035088,0.187317,7.517917,38.829971,54.123379,2148,-2093.876621,0.949533,37.684211,-36.734678,49.93264,0.876011,92.257062,1,21,0.055556,2,0.944444,34,0,0,0.913043,1,0.954545,0.928611,0.972222,0.913043,0.964912,0.020468,0.979532,0.035088,0.967963,0.964912,0.965208,0.928611,0.972222,0.955036,0.962987,0.964912,0.001,0,0.000891,0.000027,0.891,0.027,10642,144559,18524,96.491228,50,?
R_data_frame,4,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,48,9,0,84.210526,15.789474,0,0.688525,0.157895,0.39736,33.830627,82.370808,54.123379,9666,-9611.876621,0.949533,169.578947,-168.629414,35.265052,0.618685,65.156781,1,21,0.25,9,0.75,27,0,0,0.7,1,0.823529,0.724569,0.875,0.7,0.842105,0.092105,0.907895,0.157895,0.889474,0.842105,0.844759,0.724569,0.875,0.831302,0.840336,0.842105,0.001,0,0.000855,0.000027,0.855,0.027,10642,144559,18524,84.210526,50,?
R_data_frame,4,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,51,6,0,89.473684,10.526316,0,0.782443,0.105263,0.324443,22.553752,67.255483,54.123379,6444,-6389.876621,0.949533,113.052632,-112.103099,41.551161,0.728968,76.771187,0.952381,20,0.138889,5,0.861111,31,0.047619,1,0.8,0.952381,0.869565,0.790805,0.906746,0.779449,0.894737,0.081245,0.918755,0.105263,0.906579,0.894737,0.896218,0.790805,0.906746,0.869431,0.890665,0.894737,0.001,0,0.000843,0.00003,0.843,0.03,10642,144559,18524,89.473684,50,?
R_data_frame,4,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,50,7,0,87.719298,12.280702,0,0.751402,0.122807,0.350438,26.089479,71.953509,54.878503,7518,-7463.121497,0.962781,131.894737,-130.931956,40.189493,0.705079,73.233582,0.954545,21,0.171429,6,0.828571,29,0.045455,1,0.777778,0.954545,0.857143,0.763536,0.891558,0.759968,0.877193,0.094076,0.905924,0.122807,0.893762,0.877193,0.878735,0.763536,0.891558,0.849769,0.874725,0.877193,0.001,0,0.001018,0.00003,1.018,0.03,10642,144559,18524,87.719298,50,?
R_data_frame,4,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,53,4,0,92.982456,7.017544,0,0.856784,0.070175,0.264906,14.908274,54.39174,54.878503,4296,-4241.121497,0.962781,75.368421,-74.40564,46.484783,0.815523,84.704904,1,22,0.114286,4,0.885714,31,0,0,0.846154,1,0.916667,0.865708,0.942857,0.846154,0.929825,0.04411,0.95589,0.070175,0.940621,0.929825,0.930622,0.865708,0.942857,0.913536,0.92803,0.929825,0.001,0,0.000878,0.00003,0.878,0.03,10642,144559,18524,92.982456,50,?
R_data_frame,4,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,513,56,48,8,0,85.714286,14.285714,0,0.716814,0.142857,0.377964,30.511738,78.071211,53.449128,8592,-8538.550872,0.954449,153.428571,-152.474123,36.677093,0.654948,68.620564,1,21,0.228571,8,0.771429,27,0,0,0.724138,1,0.84,0.747409,0.885714,0.724138,0.857143,0.085714,0.914286,0.142857,0.896552,0.857143,0.859355,0.747409,0.885714,0.84298,0.855484,0.857143,0.002,0,0.001085,0.000027,1.085,0.027,10642,144836,18247,85.714286,50,?
R_data_frame,5,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,50,7,0,87.719298,12.280702,0,0.748582,0.122807,0.350438,26.31271,72.644224,54.123379,7518,-7463.876621,0.949533,131.894737,-130.945204,39.455791,0.692207,72.899719,0.952381,20,0.166667,6,0.833333,30,0.047619,1,0.769231,0.952381,0.851064,0.760953,0.892857,0.750145,0.877193,0.091479,0.908521,0.122807,0.894606,0.877193,0.879143,0.760953,0.892857,0.852189,0.873293,0.877193,0.001,0,0.000849,0.000027,0.849,0.027,10642,144559,18524,87.719298,50,?
R_data_frame,5,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 20.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20221031.1622,512,57,47,10,0,82.45614,17.54386,0,0.65704,0.175439,0.418854,37.589586,86.826455,54.123379,10740,-10685.876621,0.949533,188.421053,-187.47152,33.169682,0.581924,61.285312,1,21,0.277778,10,0.722222,26,0,0,0.677419,1,0.807692,0.699462,0.861111,0.677419,0.824561,0.102339,0.897661,0.175439,0.881154,0.824561,0.827282,0.699462,0.861111,0.816519,0.823201,0.824561,0.001,0.001,0.001008,0.00003,1.008,0.03,10642,144559,18524,82.45614,50,?
